  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
 399 20140902 195838.963 65.04134 -16.59963  4.113  0.91  0.54
 400 20140902 195950.325 66.22137 -18.25629  9.631  1.07  1.46
 401 20140902 200231.197 64.83536 -16.86918  9.307  1.02  0.78
 402 20140902 200503.774 64.82552 -16.88078  9.213  1.68  1.03
 403 20140902 200633.168 65.10581 -16.38289 13.120  1.17  1.02
 404 20140902 200949.027 64.83316 -16.88150  7.790  0.86  0.65
 405 20140902 201202.273 64.79117 -16.90701  8.610  0.91  0.60
 406 20140902 201403.374 64.78886 -16.90696  8.507  0.91  0.81
 407 20140902 201422.958 64.79289 -16.90065  8.373  0.91  0.68
 408 20140902 201734.995 64.75475 -17.84185  1.409  0.91  0.84
 409 20140902 202035.861 64.79561 -16.91978  9.684  1.35  1.24
 410 20140902 202212.831 64.79234 -16.90856  8.020  0.95  0.59
 411 20140902 202245.878 64.79904 -16.91205  5.875  1.00  0.83
 412 20140902 202346.042 64.80257 -16.91364  8.951  1.58  1.09
 413 20140902 203134.464 64.86184 -16.85351  6.232  1.69  1.56
 414 20140902 203521.959 64.86118 -16.85190  8.083  2.46  1.95
 415 20140902 203742.155 65.03424 -16.48448  3.222  0.83  0.78
 416 20140902 204108.871 64.99930 -16.62700  1.144  1.15  1.12
 417 20140902 204218.383 64.67765 -17.45943  4.475  3.82  2.12
 418 20140902 211030.655 64.84108 -16.85845  8.169  0.82  0.63
 419 20140902 211144.725 64.66217 -17.60271  4.572  1.20  1.14
 420 20140902 211548.234 64.80592 -16.92554  6.952  1.48  1.13
 421 20140902 211650.732 65.98417 -18.14088  6.076  1.21  0.97
 422 20140902 211720.842 65.98846 -18.14173  5.400  1.01  0.93
 423 20140902 212420.666 64.80652 -16.90484  8.571  1.07  0.74
 424 20140902 212613.756 64.82681 -16.90659  7.660  0.84  0.63
 425 20140902 212704.539 65.02859 -16.59596  1.201  1.26  1.38
 426 20140902 213134.477 64.83466 -16.88967  6.287  1.28  1.14
 427 20140902 213948.601 64.78980 -16.89697  7.811  1.00  0.74
 428 20140902 214012.951 64.79254 -16.93788 10.183  0.83  0.74
 429 20140902 214040.783 64.79701 -16.92475 11.434  0.88  0.64
 430 20140902 214136.485 64.65583 -17.56716  3.546  1.27  0.63
 431 20140902 214731.988 64.80067 -16.96141  6.727  1.19  0.52
 432 20140902 215409.183 64.78833 -16.90750  7.469  0.85  0.65
 433 20140902 220118.292 64.79538 -16.90009  9.017  1.14  0.82
 434 20140902 220259.916 65.12862 -16.34494  4.560  0.94  0.81
 435 20140902 220323.174 64.79411 -16.89804  8.809  0.89  0.52
 436 20140902 220348.086 64.67290 -17.47179  6.076  1.58  1.51
 437 20140902 220402.649 64.80402 -16.90459  8.163  1.20  1.08
 438 20140902 220523.112 64.83480 -16.87202  8.375  0.98  0.87
 439 20140902 220704.378 64.79058 -16.90191  9.094  0.85  0.70
 440 20140902 220912.858 64.62822 -17.60609  3.698  1.75  1.17
 441 20140902 220929.730 64.79786 -16.90240  7.776  0.91  0.61
 442 20140902 221117.418 64.69826 -17.43552  9.033  1.49  1.23
 443 20140902 221728.457 64.79417 -16.90614  8.773  1.79  1.51
 444 20140902 222310.155 64.84814 -16.88448  8.991  1.17  0.89
 445 20140902 224713.073 64.69268 -17.45874  8.445  1.16  1.02
 446 20140902 224824.912 64.86304 -16.84532 11.489  0.55  0.47
 447 20140902 225336.261 64.66904 -17.44771  5.528  4.86  3.41
 448 20140902 225914.887 65.09341 -16.43649  4.137  1.53  1.38
 449 20140902 225936.127 65.10205 -16.41763  1.799  1.09  0.88
 450 20140902 231335.295 64.72949 -17.49935  5.523  1.95  1.82
 451 20140902 232406.010 64.86073 -16.85214  8.097  2.50  2.45
 452 20140903 000435.626 64.82187 -16.94446  7.299  1.26  1.50
 453 20140903 000515.961 65.13380 -16.32854  7.208  0.49  0.35
 454 20140903 000545.560 65.15622 -16.28866  1.233  0.93  0.89
 455 20140903 000745.720 65.01925 -16.66477  4.147  1.61  1.41
 456 20140903 001500.282 66.37301 -16.98639 12.043  1.08  1.13
 457 20140903 002200.087 66.22205 -18.27041  9.066  0.83  0.94
 458 20140903 002632.528 64.79642 -16.91194  9.687  1.86  1.63
 459 20140903 003429.248 64.83051 -16.89574  9.523  1.13  0.86
 460 20140903 003521.972 64.63985 -17.53670  7.926  1.64  1.30
 461 20140903 004404.754 64.79128 -16.92175 11.167  1.51  1.49
 462 20140903 004657.598 64.79507 -16.91772 13.401  1.25  0.74
 463 20140903 005602.380 64.78932 -16.92092 15.120  1.15  1.01
 464 20140903 010018.676 65.13514 -16.33136  7.962  1.16  1.07
 465 20140903 010110.625 64.82278 -16.91128 12.230  1.55  0.66
 466 20140903 011221.410 64.79021 -16.92095  9.667  1.78  1.74
 467 20140903 011320.749 64.79321 -16.89867  6.638  1.40  0.89
 468 20140903 012307.548 64.78741 -16.91982 11.565  2.69  2.59
 469 20140903 012434.831 65.09648 -16.42951  4.818  0.95  0.75
 470 20140903 013037.351 65.05749 -16.56208  2.919  0.46  0.15
 471 20140903 013306.257 65.07526 -16.42374 14.335  0.91  0.68
 472 20140903 014139.144 64.78745 -16.90720  7.837  0.94  0.82
 473 20140903 014233.249 64.80363 -16.90028  5.397  0.69  0.65
 474 20140903 014524.553 64.67777 -17.54099  7.344  1.27  1.04
 475 20140903 014908.727 64.79950 -16.91238  8.325  0.71  0.35
 476 20140903 015657.520 64.78983 -16.91955  9.275  1.52  1.51
 477 20140903 015719.619 65.05170 -16.46517  2.766  1.25  0.90
 478 20140903 015802.005 64.79130 -16.90038  7.901  0.74  0.59
 479 20140903 015837.243 64.76040 -17.83754  3.067  1.14  1.04
 480 20140903 020606.124 65.12332 -16.35281  4.361  1.87  1.74
 481 20140903 020747.038 65.11546 -16.37951  7.587  1.14  1.32
 482 20140903 020811.718 65.11269 -16.38367  7.971  1.30  1.31
 483 20140903 020909.714 64.80901 -16.90594  8.078  0.69  0.54
 484 20140903 020925.670 65.02605 -16.66033  3.116  1.60  1.49
 485 20140903 021352.245 64.70253 -17.40723  7.100  1.37  1.15
 486 20140903 022842.894 64.79053 -16.90098  6.964  1.07  0.77
 487 20140903 023539.847 65.12221 -16.33761 10.910  0.79  0.44
 488 20140903 023559.083 65.12630 -16.35649  8.166  0.90  0.67
 489 20140903 023901.466 64.79383 -16.90063  7.938  0.90  0.75
 490 20140903 024136.856 64.77660 -16.92660  8.751  1.13  1.35
 491 20140903 024756.510 64.80520 -16.90176  7.841  1.11  1.05
 492 20140903 025504.619 64.62533 -17.56110  6.027  1.30  1.10
 493 20140903 030954.372 64.67992 -17.45095  6.377  5.54  4.05
 494 20140903 031837.126 65.12228 -16.35921  7.311  1.59  1.57
 495 20140903 032315.287 65.12291 -16.33706  7.859  1.28  1.19
 496 20140903 033611.321 64.79412 -16.90425  8.267  0.97  0.73
 497 20140903 033754.763 64.83329 -16.87485  8.058  1.22  1.08
 498 20140903 034109.579 64.81918 -16.90971  7.969  1.02  0.52
 499 20140903 042119.003 64.80373 -16.92720  8.151  1.21  1.15
 500 20140903 042431.077 64.79845 -16.91279  8.157  1.81  1.43
 501 20140903 043055.981 64.80647 -16.91761  8.244  1.91  1.69
 502 20140903 044938.482 65.12328 -16.35522  3.258  2.62  2.43
 503 20140903 045033.816 65.12259 -16.35680  3.759  2.94  2.50
 504 20140903 045138.786 64.81760 -16.91489  8.450  1.43  1.37
 505 20140903 045202.373 65.12455 -16.35358  2.412  2.41  2.35
 506 20140903 045256.362 65.12205 -16.36015  3.611  2.09  2.04
 507 20140903 045403.678 64.80672 -16.91087  8.745  1.92  1.59
 508 20140903 045520.841 65.12404 -16.35742  8.102  1.12  0.95
 509 20140903 045606.965 64.79948 -16.91036  7.358  1.74  1.41
 510 20140903 050024.059 65.12789 -16.35110  1.492  1.94  2.11
 511 20140903 050220.986 64.80167 -16.91092 10.883  1.31  1.19
 512 20140903 050312.802 64.80387 -16.91001  8.207  1.54  1.37
 513 20140903 050351.413 65.11807 -16.36634  4.100  2.05  1.90
 514 20140903 050509.800 64.80951 -16.91915  9.098  1.93  1.55
 515 20140903 050623.052 65.12673 -16.34867  1.828  2.35  2.53
 516 20140903 051056.798 64.80023 -16.90944  7.955  1.29  0.96
 517 20140903 051145.939 64.07435 -21.11356  6.297  1.00  0.68
 518 20140903 053032.284 65.13099 -16.34071  1.660  2.36  2.31
 519 20140903 061512.473 64.80560 -16.91561  9.434  2.61  2.26
 520 20140903 064227.938 64.85787 -16.86178  8.741  1.85  1.65
 521 20140903 101439.773 65.11452 -16.37927  2.329  2.06  1.84
 522 20140903 102849.988 64.85326 -16.86228 11.183  2.24  2.11
 523 20140903 103553.476 64.66766 -17.45121  2.996  3.79  2.46
 524 20140903 143538.830 64.81139 -16.90710 13.046  1.44  1.27
 525 20140903 144037.364 64.86405 -16.84891 12.086  1.69  1.48
 526 20140903 144110.185 64.81104 -16.89111 11.615  0.76  0.93
 527 20140903 144235.794 64.83074 -16.88583  4.125  1.50  0.90
 528 20140903 150750.587 65.14793 -16.29325  2.646  1.09  0.98
 529 20140903 151111.024 64.79509 -16.90488  8.831  1.78  1.16
 530 20140903 151557.163 65.14648 -16.31698  1.710  1.38  1.30
 531 20140903 151637.955 64.82786 -16.88333  9.929  1.01  1.00
 532 20140903 152258.712 63.64190 -19.11586  0.042  1.16  0.41
 533 20140903 152714.333 64.83575 -16.87439  8.897  1.42  1.23
 534 20140903 152814.530 64.79431 -16.90030  7.757  0.62  0.81
 535 20140903 153743.730 64.85196 -16.85712  5.507  0.78  0.84
 536 20140903 153934.881 64.86073 -16.85631  8.387  1.63  1.49
 537 20140903 154552.886 64.79629 -16.90216  8.050  0.99  0.90
 538 20140903 154849.540 64.60068 -17.56171  0.135  1.44  1.37
 539 20140903 155153.189 64.78897 -16.90607  8.579  1.08  0.79
 540 20140903 155835.334 65.11382 -16.36966  6.818  1.51  1.44
 541 20140903 155943.366 64.85015 -16.87868  7.159  0.72  0.73
 542 20140903 160941.907 64.86044 -16.84814 12.029  1.17  1.04
 543 20140903 162646.278 65.11823 -16.36900  5.822  1.69  1.81
 544 20140903 162805.530 65.22205 -16.34141 12.705  1.06  1.28
 545 20140903 162937.812 66.26807 -18.47915  9.964  1.48  1.80
 546 20140903 163351.983 65.15113 -16.30705  3.928  1.04  0.86
 547 20140903 163417.070 65.11487 -16.38657  8.859  1.13  1.02
 548 20140903 163804.898 65.09763 -16.39457 13.103  1.13  1.08
 549 20140903 164029.402 64.77312 -16.92317  6.250  0.83  0.87
 550 20140903 164458.977 65.09972 -16.40759  5.670  0.92  1.08
 551 20140903 165023.710 64.79005 -16.89829  8.585  1.01  0.92
 552 20140903 170901.486 64.86087 -16.84673 14.301  1.33  1.03
 553 20140903 171509.968 64.68780 -17.47230  8.093  2.08  1.96
 554 20140903 172128.239 64.80611 -16.89898  7.622  0.72  0.80
 555 20140903 172359.411 65.10548 -16.39211 10.453  1.33  0.48
 556 20140903 172541.097 64.86355 -16.85021 12.374  1.53  1.61
 557 20140903 172841.773 64.79449 -16.91711  6.237  2.35  1.27
 558 20140903 174443.825 64.84560 -16.86350 13.646  1.26  1.14
 559 20140903 174517.977 64.84975 -16.84889 11.570  1.12  0.93
 560 20140903 174718.378 64.86807 -16.85100 11.128  1.14  1.13
 561 20140903 174743.442 66.27864 -18.53976 13.325  1.35  1.12
 562 20140903 175128.381 64.81846 -16.88691 12.704  0.91  1.08
 563 20140903 175821.634 64.70747 -16.97993 13.215  1.49  1.26
 564 20140903 180033.724 65.09505 -16.40854 10.974  0.83  1.21
 565 20140903 180140.934 65.22148 -16.34278 13.384  1.12  2.20
 566 20140903 180313.841 65.10695 -16.39266  8.877  1.34  1.29
 567 20140903 180500.288 64.79076 -16.89904  7.849  1.07  0.74
 568 20140903 180627.313 65.12293 -16.36642  2.139  0.91  0.84
 569 20140903 180713.756 64.83453 -16.88056 13.320  1.48  0.94
 570 20140903 181858.718 65.11219 -16.38515  8.963  0.89  0.72
 571 20140903 182559.881 64.80014 -16.91304  8.856  1.41  1.29
 572 20140903 182630.822 64.79127 -16.90940  8.451  2.13  1.46
 573 20140903 183701.612 64.74182 -17.49321  6.239  2.05  1.66
 574 20140903 185112.704 64.81217 -16.91703  9.725  2.45  1.87
 575 20140903 185203.667 65.13297 -16.34261  4.065  1.39  1.05
 576 20140903 190127.926 65.11562 -16.37071  5.506  1.61  1.67
 577 20140903 191955.317 64.78969 -16.92861 11.539  1.31  1.27
 578 20140903 192346.572 64.77399 -16.92769 12.377  1.59  1.25
 579 20140903 192714.942 64.84637 -16.84599 11.663  1.64  1.18
 580 20140903 193928.957 65.15111 -16.29876  1.040  2.18  2.04
 581 20140903 195223.415 64.83286 -16.87473  8.366  2.17  1.60
 582 20140903 195604.895 64.86219 -16.85879  8.174  1.37  1.30
 583 20140903 195720.569 64.85937 -16.85649  8.728  1.51  1.45
 584 20140903 195753.727 64.86571 -16.85678 11.386  1.71  1.85
 585 20140903 203433.921 65.12041 -16.36462  6.350  1.71  1.74
 586 20140903 204127.598 64.66833 -17.41450  8.652  2.23  1.93
 587 20140903 205547.186 65.14974 -16.29550  2.811  1.49  1.31
 588 20140903 210517.581 64.79610 -16.90508  7.903  0.98  0.72
 589 20140903 211013.674 65.12382 -16.36584  6.734  1.23  1.29
 590 20140903 211207.445 64.05779 -21.38140  4.362  0.64  0.47
 591 20140903 211421.559 64.79424 -16.89802  4.443  0.40  0.40
 592 20140903 211618.549 64.78136 -16.93276  9.209  1.32  0.62
 593 20140903 213826.444 64.78495 -16.91451  9.270  0.86  0.76
 594 20140903 214140.089 64.68311 -17.03570 11.353  2.28  2.15
 595 20140903 214259.634 65.12190 -16.36341  8.553  0.89  0.64
 596 20140903 214856.280 65.09977 -16.39312 10.890  0.82  0.73
 597 20140903 215937.735 64.67893 -17.56412  8.336  1.26  1.11
 598 20140903 220046.519 64.78366 -16.90636  8.355  0.62  0.53
 599 20140903 220403.772 64.86045 -16.84811 12.617  0.72  0.65
 600 20140903 221554.548 64.62005 -17.45017  7.030  1.57  1.12
 601 20140903 222207.236 64.81504 -16.89601  9.747  0.73  0.50
 602 20140903 222845.349 65.12670 -16.36162  5.307  0.95  0.84
 603 20140903 223752.084 65.12332 -16.36032 10.146  0.83  0.65
 604 20140903 223811.482 64.79577 -16.88239  6.444  1.06  0.95
 605 20140903 223822.541 66.50031 -18.82151  8.538  1.52  1.81
 606 20140903 223847.998 64.79185 -16.90747  8.431  1.06  0.70
 607 20140903 224435.510 64.84232 -16.87875 11.118  1.42  1.41
 608 20140903 224741.104 65.11201 -16.38540  8.109  1.10  1.20
 609 20140903 225305.702 64.80717 -16.91961  9.278  2.52  2.15
 610 20140903 225343.011 65.12119 -16.36242  6.786  1.23  1.66
 611 20140903 230828.721 65.07280 -16.53998  2.500  0.96  0.94
 612 20140903 230918.536 64.78832 -16.91925  9.980  0.90  0.91
 613 20140903 231016.807 64.84505 -16.86418  6.403  1.43  0.59
 614 20140903 232314.405 64.79903 -16.91243 11.353  1.97  1.31
 615 20140903 232610.623 64.67981 -17.50033  8.317  1.65  1.52
 616 20140903 233228.140 64.76089 -17.82120  2.732  1.25  1.00
 617 20140903 233355.011 64.71212 -17.75030  2.340  1.61  1.60
 618 20140904 000555.833 64.79405 -16.89583  8.758  0.72  0.36
 619 20140904 000626.775 65.04047 -16.58750  3.228  0.95  0.78
 620 20140904 001535.138 65.12411 -16.36310  6.607  0.75  0.49
 621 20140904 003747.160 64.84211 -16.86526  8.692  0.97  1.02
 622 20140904 003815.249 65.07050 -16.53551  2.911  1.38  1.48
 623 20140904 004423.972 65.13367 -16.33150  3.365  1.70  1.57
 624 20140904 005319.657 64.79758 -16.92220  9.362  1.32  1.06
 625 20140904 010617.501 65.13274 -16.33246  4.131  1.83  1.67
 626 20140904 010802.589 64.66650 -17.59940  6.440  1.25  1.09
 627 20140904 010939.759 64.86831 -16.85941  8.798  1.11  1.31
 628 20140904 011250.464 64.79303 -16.90333  7.969  1.50  0.74
 629 20140904 012806.420 64.79574 -16.88437  1.610  0.58  0.45
 630 20140904 012912.981 64.78388 -16.91849  6.277  1.04  1.06
 631 20140904 014109.776 64.06418 -21.20309  5.193  2.19  1.72
 632 20140904 014604.198 64.83236 -16.87238  7.835  0.88  0.67
 633 20140904 014625.851 64.82347 -16.88651  8.290  1.66  1.02
 634 20140904 015203.186 64.78798 -16.89378  7.406  0.53  0.35
 635 20140904 015604.352 64.68275 -17.52211  6.219  1.38  0.99
 636 20140904 020132.339 64.82092 -16.89524  7.895  0.89  0.84
 637 20140904 020609.407 64.84157 -16.89800  1.344  0.83  0.43
 638 20140904 020633.450 64.83109 -16.89648  9.940  1.87  1.32
 639 20140904 021005.785 64.66092 -17.55353  1.348  1.05  1.04
 640 20140904 021150.576 64.67142 -17.46072  5.298  2.20  2.02
 641 20140904 021438.554 64.78073 -16.90157  4.516  0.45  0.37
 642 20140904 022154.078 64.84525 -16.86413  8.986  0.93  0.63
 643 20140904 023322.314 65.22685 -16.36967 13.831  1.22  1.32
 644 20140904 023853.514 65.23663 -16.34084  4.126  0.82  0.71
 645 20140904 024537.862 65.23322 -16.35990  4.472  0.92  1.03
 646 20140904 025157.040 64.68338 -17.02248 10.935  0.76  0.72
 647 20140904 025301.360 63.67072 -19.13062  3.829  1.64  1.44
 648 20140904 025952.464 64.82154 -16.89206  9.179  1.07  0.95
 649 20140904 030116.975 64.81215 -16.90217  8.006  1.24  0.87
 650 20140904 030818.050 64.79350 -16.89647  7.829  0.79  0.90
 651 20140904 031147.368 65.22861 -16.36940 14.629  1.26  1.27
 652 20140904 031203.439 64.85527 -16.84618 11.845  0.91  0.67
 653 20140904 031414.518 65.22364 -16.37641 14.166  1.10  0.95
 654 20140904 031723.799 65.23440 -16.36298  4.761  1.91  1.44
 655 20140904 032035.882 65.12347 -16.35678  7.783  0.66  0.39
 656 20140904 032101.028 64.98508 -16.67729  6.523  1.05  0.65
 657 20140904 032249.932 65.22900 -16.38228  7.160  1.03  0.78
 658 20140904 032307.568 64.79873 -16.92772  9.102  1.69  1.65
 659 20140904 032346.406 64.78394 -16.89317  1.144  0.47  0.29
 660 20140904 032844.825 64.84801 -16.88085  7.888  1.38  1.39
 661 20140904 034324.868 64.85941 -16.84917  8.534  0.97  0.80
 662 20140904 034447.601 64.67565 -17.47441  7.975  4.78  3.09
 663 20140904 034725.604 65.14493 -16.34897  2.392  1.02  1.16
 664 20140904 034740.045 64.68240 -17.40954  8.799  1.84  1.65
 665 20140904 035406.405 65.23274 -16.36102  3.327  0.97  0.94
 666 20140904 035532.093 64.79026 -16.92806 12.461  1.03  0.83
 667 20140904 035558.441 64.83514 -16.87581  7.970  1.14  0.76
 668 20140904 040043.034 64.85909 -16.85429  7.929  0.58  0.33
 669 20140904 040347.743 64.83559 -16.87569  8.121  1.00  0.94
 670 20140904 040405.235 65.63987 -16.88832  3.674  0.07 -0.40
 671 20140904 041349.584 64.84222 -16.86674  8.139  0.84  0.83
 672 20140904 041441.833 64.80460 -16.91665  8.984  1.00  0.65
 673 20140904 041514.568 65.08336 -16.53789  1.737  1.00  0.85
 674 20140904 042145.007 64.60302 -17.41603 14.796  0.62  0.34
 675 20140904 043108.986 64.78825 -16.91799  9.834  1.92  1.94
 676 20140904 043805.063 65.11797 -16.34029 14.937  0.88  0.68
 677 20140904 045159.900 65.11456 -16.37519  5.378  1.20  1.22
 678 20140904 045410.330 64.68385 -17.47927  7.134  2.07  1.42
 679 20140904 050039.033 64.85114 -16.87017  8.393  1.96  1.30
 680 20140904 050230.158 64.85673 -16.85488  8.859  2.39  1.96
 681 20140904 051107.188 65.11164 -16.38650  2.996  0.53  0.44
 682 20140904 051317.385 64.79658 -16.91475  9.363  1.11  0.88
 683 20140904 051358.995 65.13096 -16.32624  5.777  0.93  1.06
 684 20140904 052635.179 64.79555 -16.89157  6.928  0.90  0.65
 685 20140904 053213.300 64.81833 -16.89910  8.683  0.64  0.45
 686 20140904 053228.762 64.72594 -16.73454 11.857  1.12  1.07
 687 20140904 053611.600 64.85908 -16.86084  8.214  1.56  1.52
 688 20140904 053726.035 64.85847 -16.85176  9.924  0.92  0.97
 689 20140904 061223.849 65.12399 -16.32554  9.667  1.07  1.03
 690 20140904 061533.299 65.23401 -16.36450  8.300  0.81  0.87
 691 20140904 061738.660 64.67200 -17.38325  7.284  1.59  1.41
 692 20140904 061802.721 64.67608 -17.41850  9.020  4.34  3.05
 693 20140904 062504.700 65.10056 -16.44352  6.309  0.67  0.66
 694 20140904 062528.666 65.14740 -16.30320  4.443  1.60  1.45
 695 20140904 064027.529 64.79239 -16.90374  6.448  0.84  0.67
 696 20140904 071459.237 64.79231 -16.90682  7.260  0.82  0.56
 697 20140904 071945.366 63.54472 -19.10450  0.144  0.91  0.72
 698 20140904 073234.373 65.03138 -16.52596  3.695  0.80  0.60
 699 20140904 073312.285 65.04418 -16.50697  3.770  1.27  0.87
 700 20140904 074025.115 64.66759 -17.38795  2.128  1.56  1.29
 701 20140904 074647.164 65.06940 -16.53679  2.896  1.34  1.48
 702 20140904 075351.881 64.87909 -16.83665  3.635  0.85  1.31
 703 20140904 075445.733 65.16658 -16.41921  7.279  1.79  1.61
 704 20140904 080332.547 64.79096 -16.90543  7.813  0.74  0.70
 705 20140904 080654.617 64.66466 -17.61193  4.986  2.24  1.80
 706 20140904 082910.128 64.66998 -17.62144  4.939  1.57  1.36
 707 20140904 083834.979 64.80526 -16.92585  9.140  1.45  1.20
 708 20140904 084015.315 64.80968 -16.90249  8.222  0.75  0.50
 709 20140904 084422.238 65.14132 -16.30818  4.400  1.44  1.51
 710 20140904 084439.552 64.62764 -17.50630  5.369  3.97  2.70
 711 20140904 084608.901 64.79206 -16.89740  7.358  0.75  0.53
 712 20140904 085524.631 65.07537 -16.51430  9.064  1.08  0.73
 713 20140904 085939.122 64.65259 -17.61938  7.872  1.29  1.22
 714 20140904 090139.236 65.14222 -16.31380  3.254  1.20  1.30
 715 20140904 090536.976 64.79435 -16.90588  8.802  0.94  0.83
 716 20140904 090656.662 64.60736 -17.55443  0.135  1.16  0.79
 717 20140904 095030.357 63.65914 -19.11043  0.176  2.95  3.23
 718 20140904 101550.831 65.14732 -16.30329  3.669  1.60  1.81
 719 20140904 101647.042 65.14812 -16.29986  1.352  1.72  1.41
 720 20140904 101955.109 64.61005 -17.51702  6.605  2.18  1.91
 721 20140904 102432.774 63.65625 -19.08862  0.135  1.26  0.47
 722 20140904 102859.802 64.66992 -17.45631  4.601  4.44  3.14
 723 20140904 103018.741 65.11048 -16.38247  7.094  1.52  1.55
 724 20140904 103215.609 65.14548 -16.30170  1.738  0.93  1.01
 725 20140904 103306.348 65.04061 -16.60022  5.541  1.31  0.58
 726 20140904 103633.605 64.81682 -16.90975  8.305  2.09  1.59
 727 20140904 104031.779 63.64303 -19.10458  0.135  2.24  2.06
 728 20140904 104144.060 64.61194 -17.50974  7.210  1.64  1.04
 729 20140904 104223.181 63.64419 -19.11016  0.135  1.97  1.53
 730 20140904 104902.090 65.14658 -16.30313  0.511  2.10  2.24
 731 20140904 105249.354 65.14189 -16.31780  4.418  2.12  2.14
 732 20140904 105345.748 65.14626 -16.30820  4.039  2.27  2.35
 733 20140904 110247.010 65.14114 -16.31922  4.066  2.31  2.13
 734 20140904 110326.081 65.13280 -16.33001  7.822  1.94  1.84
 735 20140904 110708.314 63.63504 -19.05338  0.135  1.60  1.22
 736 20140904 111301.572 65.13966 -16.31959  4.689  1.12  1.20
 737 20140904 112648.844 64.85014 -16.86724 10.789  1.64  1.09
 738 20140904 113437.420 64.79142 -16.90971  8.450  0.88  0.74
 739 20140904 121457.792 64.63056 -17.50616  4.883  2.31  2.00
 740 20140904 122511.356 64.79842 -16.91793  8.906  2.00  1.47
 741 20140904 123956.786 64.85793 -16.85175  7.011  1.36  1.24
 742 20140904 131520.603 63.63957 -19.15471  0.135  1.01  0.65
 743 20140904 131604.681 63.64354 -19.14164  0.135  1.88  1.33
 744 20140904 131915.193 63.64587 -19.14673  0.135  1.84  1.49
 745 20140904 132146.166 64.84404 -16.87645  9.091  1.28  1.32
 746 20140904 132756.736 64.79113 -16.90495  7.396  1.23  0.85
 747 20140904 133133.596 64.68905 -17.60579  7.561  1.39  1.32
 748 20140904 133717.541 64.62048 -17.52115  1.481  1.36  0.68
 749 20140904 134630.898 63.66709 -19.16479  3.434  0.56  0.34
 750 20140904 134848.229 64.62048 -17.52754  4.577  1.73  1.14
 751 20140904 135136.770 64.82430 -16.87848  7.643  1.36  0.83
 752 20140904 135313.266 64.68647 -17.46854  7.525  1.18  1.18
 753 20140904 135849.039 64.81973 -16.90547  8.715  1.76  1.44
 754 20140904 140050.957 64.79251 -16.89442  8.247  0.81  0.60
 755 20140904 140137.092 65.03284 -16.59380  2.317  0.74  0.75
 756 20140904 140651.801 64.79180 -16.89958  9.643  1.28  1.20
 757 20140904 140710.450 64.86439 -16.84598  9.760  0.86  0.88
 758 20140904 142611.703 64.79092 -16.90490  6.565  1.11  0.81
 759 20140904 142705.827 65.09114 -16.53248  1.520  0.96  0.86
 760 20140904 142957.691 64.82911 -16.88062  7.836  0.90  0.77
 761 20140904 143252.980 64.79714 -16.91988  9.957  1.09  0.83
 762 20140904 143730.570 64.93300 -16.79172  5.288  1.67  0.87
 763 20140904 143731.945 65.08408 -16.54127  3.011  1.46  0.90
 764 20140904 143822.077 64.68382 -17.04540 12.331  1.13  0.90
 765 20140904 144522.383 64.86268 -16.84880 11.642  1.00  0.90
 766 20140904 144640.694 64.80548 -16.90481  7.900  0.69  0.38
 767 20140904 144818.695 64.67680 -17.43593  1.938  0.85  0.82
 768 20140904 144848.764 64.86967 -16.85163 12.044  1.07  0.90
 769 20140904 145921.967 64.78609 -16.94011 16.241  0.84  0.51
 770 20140904 150720.866 65.06767 -16.79016 10.568  1.53  0.65
 771 20140904 152503.704 64.68011 -17.46374  7.035  2.70  2.86
 772 20140904 153826.929 64.80225 -16.91781  8.972  0.83  0.65
 773 20140904 155749.110 64.83961 -16.88536  7.816  1.16  0.79
 774 20140904 160233.899 64.83968 -16.87773  5.164  1.59  1.10
 775 20140904 161202.746 64.86108 -16.85849 11.626  1.33  1.35
 776 20140904 161643.800 64.79707 -16.90526  9.837  0.85  0.55
 777 20140904 161729.799 64.66159 -17.52426  7.226  1.59  1.29
 778 20140904 161945.569 64.79800 -16.91420  8.880  1.02  0.77
 779 20140904 163431.420 64.99925 -16.68323  1.834  1.28  1.17
 780 20140904 164536.845 64.83418 -16.89842  7.738  1.21  1.09
 781 20140904 165038.743 65.10406 -16.39368  7.297  1.06  1.10
 782 20140904 165346.969 64.80402 -16.91195  9.117  0.92  0.39
 783 20140904 165526.203 64.84780 -16.88566  9.995  1.08  0.94
 784 20140904 171638.268 64.98314 -16.68643  5.754  0.95  0.63
 785 20140904 172411.821 66.26916 -18.49791  6.959  1.80  1.96
 786 20140904 175338.445 65.12813 -16.34348 11.200  1.02  0.91
 787 20140904 175402.734 65.08740 -16.41693 12.440  1.05  1.24
 788 20140904 175500.627 65.07374 -16.43442 14.012  0.73  0.90
 789 20140904 175943.650 64.79182 -16.90075  8.561  0.99  0.95
 790 20140904 180150.284 64.79791 -16.91285  8.239  0.92  0.74
 791 20140904 181720.655 63.94460 -19.29039  8.106  1.63  1.16
 792 20140904 182009.862 63.66040 -19.04889  1.144  0.43  0.45
 793 20140904 182935.018 65.08692 -16.53537  2.191  1.50  1.57
 794 20140904 183041.375 63.93357 -22.10034  6.120  0.97  0.77
 795 20140904 183520.445 65.09921 -16.42672  1.929  0.68  0.60
 796 20140904 183555.861 64.87176 -16.85739  5.899  1.64  2.03
 797 20140904 184100.385 64.78017 -16.89849  9.448  0.99  0.95
