  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
 398 20140910 153121.074 64.87432 -16.83759 12.254  1.05  1.14
 399 20140910 155047.300 63.95649 -19.99748  7.210  0.92  0.81
 400 20140910 155100.758 64.61250 -17.46785  5.360  4.07  2.75
 401 20140910 155114.135 64.61656 -17.45812  4.530  4.75  3.04
 402 20140910 160642.730 64.80611 -16.91294  8.443  1.04  0.89
 403 20140910 161519.770 66.21558 -18.24063  9.574  0.81  0.68
 404 20140910 161657.113 64.80553 -16.91751  9.100  1.15  1.05
 405 20140910 161810.845 63.64690 -19.35504  0.037  1.27  1.59
 406 20140910 162659.489 64.66708 -17.53317  1.052  1.22  1.29
 407 20140910 162947.358 64.78633 -16.90117  6.523  0.80  0.86
 408 20140910 163024.658 64.82816 -16.88929  9.748  0.66  0.88
 409 20140910 163356.764 64.62463 -17.36420  6.599  2.00  2.20
 410 20140910 163538.611 64.84196 -16.84459 11.120  1.08  0.76
 411 20140910 164024.355 64.79190 -16.91622 10.306  1.13  1.25
 412 20140910 170546.695 64.85173 -16.87239 13.201  1.26  1.21
 413 20140910 170619.566 64.81004 -16.89136  7.578  1.14  0.90
 414 20140910 171004.694 64.80321 -16.90629  9.764  2.00  1.62
 415 20140910 171417.927 64.84358 -16.87913  9.948  0.83  0.63
 416 20140910 173245.401 64.85233 -16.87544  7.688  1.39  1.36
 417 20140910 174137.173 64.84786 -16.86784  8.531  1.35  1.27
 418 20140910 174841.847 64.68390 -17.49084  2.980  1.25  1.39
 419 20140910 180119.589 64.69920 -17.70335  3.255  1.67  1.44
 420 20140910 182738.440 64.79701 -16.90756  8.128  1.14  0.99
 421 20140910 183245.806 63.60746 -19.11664  1.752  1.69  1.50
 422 20140910 183820.947 63.54849 -19.11342  0.135  0.43  0.51
 423 20140910 184130.235 63.60712 -19.12240  2.167  0.77  0.14
 424 20140910 184950.250 64.81922 -16.88562  2.178  1.10  0.61
 425 20140910 184955.838 64.80158 -16.93108 11.372  0.73  0.47
 426 20140910 190222.166 64.79588 -16.90026  9.125  0.85  0.62
 427 20140910 190705.547 64.68254 -17.47238  7.287  3.52  2.11
 428 20140910 191333.231 64.61884 -17.46378  2.864  1.77  1.64
 429 20140910 191823.601 64.84058 -16.88071  5.018  1.63  1.05
 430 20140910 192252.685 65.22361 -16.37316 15.058  0.98  0.78
 431 20140910 195953.301 64.71483 -16.96544 14.226  1.30  1.15
 432 20140910 200029.565 64.79653 -16.90549  9.331  0.90  0.72
 433 20140910 201901.674 64.79752 -16.89392  7.013  0.88  0.73
 434 20140910 201959.419 64.83701 -16.88606  6.363  0.98  0.94
 435 20140910 202525.375 64.82134 -16.89300  8.898  1.34  0.93
 436 20140910 202731.988 64.79967 -16.89277  8.349  1.30  0.82
 437 20140910 203220.299 63.61157 -19.13772 10.006  0.60 -0.12
 438 20140910 203236.057 63.60916 -19.13156  2.734  0.67  0.01
 439 20140910 203630.388 64.68559 -17.42198  3.097  2.54  1.49
 440 20140910 203656.240 64.67016 -17.55666  5.832  1.46  1.25
 441 20140910 205040.054 64.79547 -16.90367  8.989  1.01  0.81
 442 20140910 205110.234 64.68510 -17.48662 11.622  1.62  1.39
 443 20140910 205711.466 64.66934 -17.47427  6.102  3.84  2.61
 444 20140910 210223.458 64.79794 -16.90017  8.941  0.99  0.66
 445 20140910 210846.616 64.83316 -16.89849 10.104  1.89  1.23
 446 20140910 212754.538 64.80788 -16.90099  8.179  1.47  1.05
 447 20140910 213349.311 64.81227 -16.90133  8.095  1.11  0.86
 448 20140910 214118.712 64.67072 -17.57570  7.182  3.13  1.26
 449 20140910 214231.024 64.64064 -17.56978  7.331  3.16  1.59
 450 20140910 214255.695 64.63500 -17.54508  4.717  3.50  2.64
 451 20140910 215208.814 65.15256 -16.47187 13.421  0.80  0.94
 452 20140910 220819.410 64.62138 -17.46568  2.980  3.45  2.02
 453 20140910 221428.844 63.54825 -19.11347  0.062  1.78  0.41
 454 20140910 222500.930 64.80204 -16.89222  5.958  0.82  0.80
 455 20140910 222506.720 64.80993 -16.91565  8.735  1.32  1.04
 456 20140910 222842.027 64.66058 -17.53249  6.721  1.61  1.69
 457 20140910 223343.467 64.80210 -16.91344  8.200  0.78  0.78
 458 20140910 223559.824 64.80058 -16.90155  7.546  1.39  1.39
 459 20140910 225434.980 64.80064 -16.87870  0.744  0.51  0.44
 460 20140910 231605.787 64.80180 -16.91035  7.010  1.13  0.79
 461 20140910 232937.212 64.79141 -16.90140  6.639  1.49  0.80
 462 20140910 233031.070 64.79232 -16.91074  8.215  0.72  0.67
 463 20140910 233235.238 64.66685 -17.53978  6.766  1.57  1.35
 464 20140910 233738.128 64.79000 -16.90632  6.414  1.12  0.84
 465 20140910 233829.944 64.78608 -16.90941  7.150  0.76  0.65
 466 20140910 235356.769 64.27483 -17.56132  2.978  1.87  1.18
 467 20140910 235600.878 64.82529 -16.90998  6.872  0.94  0.74
 468 20140910 235711.747 64.79540 -16.90057  8.107  0.95  0.80
 469 20140910 235726.811 64.62097 -17.38918  2.747  1.59  1.32
 470 20140911 000738.303 64.61845 -17.38777  5.850  5.41  3.95
 471 20140911 000952.359 64.62305 -17.51846  1.005  3.41  2.34
 472 20140911 010055.251 65.12359 -16.36098  4.304  0.96  0.91
 473 20140911 014734.885 64.80342 -16.89979  8.453  1.23  0.85
 474 20140911 021100.238 64.28620 -17.58386  4.071  1.61  1.68
 475 20140911 022428.562 64.80804 -16.92593  9.272  1.18  1.03
 476 20140911 025013.744 64.79000 -16.93537 11.965  0.98  0.91
 477 20140911 025842.989 64.79844 -16.92176 10.633  1.23  0.98
 478 20140911 034131.607 63.69977 -23.29396 17.677  1.86  1.88
 479 20140911 042852.570 64.62121 -17.37638  0.135  1.12  0.97
 480 20140911 044417.389 64.79332 -16.90381  7.973  1.05  0.87
 481 20140911 050038.166 64.67242 -17.46321  2.005  4.26  2.94
 482 20140911 050449.290 64.66894 -17.46823  6.658  3.01  2.26
 483 20140911 052645.986 65.22524 -16.34318 11.119  1.44  1.41
 484 20140911 052859.765 65.22668 -16.33811  7.876  1.52  1.55
 485 20140911 053056.016 65.23223 -16.33239  5.580  2.64  2.23
 486 20140911 053213.565 65.22585 -16.33706  8.393  2.02  1.90
 487 20140911 055342.446 65.22737 -16.33940  8.585  1.71  1.72
 488 20140911 062345.127 64.67943 -17.54392  6.639  1.53  1.00
 489 20140911 062501.149 65.22701 -16.33798  7.381  1.09  1.14
 490 20140911 063247.173 64.83178 -16.88585  9.187  0.94  0.83
 491 20140911 063619.643 64.67378 -17.52155  7.303  1.63  1.34
 492 20140911 070748.760 64.80470 -16.89911  9.108  1.32  1.03
 493 20140911 071146.042 64.86456 -16.84930 11.999  1.26  1.29
 494 20140911 071716.374 64.80285 -16.90971  6.845  0.96  0.75
 495 20140911 072230.855 63.61162 -19.12611  0.493  0.88  0.30
 496 20140911 072342.948 65.21835 -16.35594 14.227  0.80  0.84
 497 20140911 080720.669 64.67087 -17.40832  2.005  2.03  2.05
 498 20140911 083717.318 64.80307 -16.91590 12.221  1.10  0.93
 499 20140911 083738.222 64.84206 -16.87743  8.562  1.94  1.45
 500 20140911 091008.911 64.79577 -16.88450  7.208  0.94  0.87
 501 20140911 092037.765 64.73594 -17.91850  2.225  1.27  1.23
 502 20140911 092143.820 64.74291 -17.93097  2.665  2.37  2.56
 503 20140911 094333.943 64.79211 -16.91106  8.921  1.18  1.29
 504 20140911 095025.058 64.74227 -17.92957  1.456  1.68  1.63
 505 20140911 100909.036 64.79211 -16.91241  9.057  1.59  1.60
 506 20140911 101752.995 64.66420 -17.39076  2.740  1.86  1.66
 507 20140911 102457.883 63.95654 -20.00240  6.903  1.22  1.03
 508 20140911 105919.301 64.43481 -17.44217  4.006  1.35  1.18
 509 20140911 111211.396 64.74001 -17.92477  1.273  1.67  1.65
 510 20140911 112139.614 64.26701 -17.61534  3.096  1.55  1.17
 511 20140911 112317.472 65.23005 -16.33019  4.539  1.34  1.35
 512 20140911 113416.119 64.62056 -17.37988  1.685  1.52  1.23
 513 20140911 131230.025 64.67543 -17.48486  7.493  2.01  1.65
 514 20140911 132257.803 63.60967 -19.12383  0.041  0.59 -0.13
 515 20140911 132626.280 64.69115 -17.49871 13.681  1.15  1.27
 516 20140911 134023.575 64.61745 -17.47200  9.933  2.04  2.12
 517 20140911 140956.324 64.82124 -16.87667  2.490  0.49  0.37
 518 20140911 142322.242 64.67812 -17.43993  9.848  4.53  3.50
 519 20140911 150833.961 64.66324 -17.53611  4.510  2.26  1.41
 520 20140911 151658.877 64.73496 -17.92099  3.552  1.79  1.53
 521 20140911 152332.398 65.19937 -16.25602  2.669  2.69  2.59
 522 20140911 152449.889 65.18787 -16.30827 16.705  1.64  1.38
 523 20140911 153719.215 63.79462 -22.80672  7.324  1.78  1.58
 524 20140911 154405.237 65.06607 -16.42617  6.809  0.61  0.49
 525 20140911 154851.977 64.86503 -16.85465 12.004  1.29  1.28
 526 20140911 155201.799 64.78850 -16.92882 11.547  1.22  0.95
 527 20140911 155406.528 64.72845 -17.92367  3.753  1.70  1.53
 528 20140911 155426.604 65.03999 -16.51700  5.523  1.79  1.21
 529 20140911 160200.231 64.78085 -16.89866 14.128  0.78  0.22
 530 20140911 160816.111 64.66587 -17.46263  5.294  3.55  2.28
 531 20140911 161306.572 63.61814 -19.11034  0.050  1.88  0.89
 532 20140911 161423.581 63.61066 -19.11848  0.064  1.35  0.40
 533 20140911 162009.004 64.62285 -17.38021 10.324  3.05  1.78
 534 20140911 162603.848 65.19814 -16.24836  2.539  0.80  0.68
 535 20140911 162802.007 65.03489 -16.52081  5.144  1.71  1.70
 536 20140911 163847.266 64.65717 -17.53720  2.313  1.49  1.49
 537 20140911 164034.838 65.00340 -16.53516 14.408  0.57  0.57
 538 20140911 164454.435 65.20165 -16.24617  2.832  1.33  1.40
 539 20140911 164618.639 64.67024 -17.41554  7.894  3.10  2.23
 540 20140911 165011.837 64.66718 -17.41423  4.398  3.09  1.70
 541 20140911 165806.545 65.06659 -16.44601  6.888  0.94  1.15
 542 20140911 170155.301 64.79805 -16.89108  7.057  0.85  0.43
 543 20140911 170352.014 64.73232 -17.91815  2.707  1.83  1.60
 544 20140911 170419.036 64.72584 -17.90663  0.822  1.91  1.64
 545 20140911 171021.420 64.72792 -17.91782  2.975  1.68  1.67
 546 20140911 173005.478 64.66581 -17.54712  7.470  1.35  0.92
 547 20140911 173649.979 64.79784 -16.90131  1.162  1.04  0.41
 548 20140911 173815.924 64.80170 -16.90585 13.893  1.10  0.92
 549 20140911 174220.277 64.81766 -16.91422 11.104  1.27  1.12
 550 20140911 175839.474 64.66794 -17.67647  9.200  1.20  1.11
 551 20140911 175910.874 64.66309 -17.53685  3.226  1.19  0.80
 552 20140911 175947.712 64.74802 -17.92735  3.555  1.33  1.12
 553 20140911 180430.475 64.66667 -17.39957  2.594  1.82  1.90
 554 20140911 180625.278 64.73631 -17.92998  3.336  1.43  1.33
 555 20140911 181007.120 64.66355 -17.38986  7.462  3.56  2.67
 556 20140911 181638.809 64.80448 -16.90201  7.598  0.99  0.50
 557 20140911 181731.596 64.79308 -16.91233  9.124  0.96  1.01
 558 20140911 182254.456 64.79865 -16.89917  5.892  0.77  0.71
 559 20140911 182420.853 65.19904 -16.37152 14.014  0.99  1.28
 560 20140911 182710.972 63.55026 -19.11424  0.135  1.05  0.09
 561 20140911 183018.435 64.73718 -17.92874  1.646  2.23  1.86
 562 20140911 183641.239 64.73585 -17.92791  3.231  2.05  1.54
 563 20140911 184104.495 64.67388 -17.57260  7.053  1.86  1.08
 564 20140911 184302.954 64.80279 -16.91762 13.197  1.07  0.54
 565 20140911 185937.098 64.80381 -16.90907 11.264  1.49  1.35
 566 20140911 191846.733 64.80724 -16.91711  8.374  1.06  0.64
 567 20140911 192302.146 64.75778 -16.95446 14.856  1.72  1.16
 568 20140911 192732.563 64.67492 -17.43544  8.891  1.90  1.94
 569 20140911 195353.989 64.65623 -17.55411  6.463  1.35  1.27
 570 20140911 195613.154 64.80284 -16.90551 12.187  1.31  0.96
 571 20140911 195712.385 64.67860 -17.44172  4.180  5.19  3.92
 572 20140911 200616.915 64.75609 -17.93184  4.223  2.79  2.00
 573 20140911 201822.523 64.79578 -16.89115  6.798  0.98  0.77
 574 20140911 202601.949 65.10937 -16.42142  7.952  0.66  0.60
 575 20140911 203744.020 65.13565 -16.30175  5.235  0.61  0.93
 576 20140911 203905.535 64.73887 -17.92997  2.703  1.92  1.73
 577 20140911 204114.597 64.79874 -16.89648  7.693  1.03  0.68
 578 20140911 204344.901 64.84164 -16.86294  7.278  0.73  0.68
 579 20140911 205513.526 64.74157 -17.92279  1.573  2.01  2.04
 580 20140911 210718.309 65.02852 -16.53248  6.062  0.74  0.48
 581 20140911 211135.079 64.79144 -16.91449  9.530  1.41  1.60
 582 20140911 211332.368 64.79916 -16.88784  7.692  0.85  0.62
 583 20140911 211455.418 64.80079 -16.90647 11.151  0.90  0.90
 584 20140911 213352.258 64.83532 -16.87918  6.412  0.94  0.79
 585 20140911 214928.299 64.79617 -16.88684  0.135  1.28  0.74
 586 20140911 215111.943 64.80077 -16.89867  8.090  0.95  0.94
 587 20140911 220541.680 64.79063 -16.90111  7.756  0.65  0.53
 588 20140911 220953.884 64.80220 -16.90182  4.434  1.01  0.72
 589 20140911 221139.340 65.22916 -16.32981  2.386  0.66  0.65
 590 20140911 222556.694 63.82445 -22.68801  6.799  1.53  1.29
 591 20140911 223904.656 64.86701 -16.85963  7.604  1.06  0.94
 592 20140911 224158.163 64.81004 -16.89947  6.683  0.40  0.35
 593 20140911 224508.095 64.68045 -17.54827  6.719  1.47  1.21
 594 20140911 224558.115 63.64469 -19.10472  1.013  0.25  0.45
 595 20140911 224810.878 64.79755 -16.89402  7.642  0.55  0.35
 596 20140911 225613.712 64.68279 -17.48849  2.747  0.82  0.96
 597 20140911 230145.729 64.81250 -16.90339  7.090  0.85  0.75
 598 20140911 230342.715 64.82499 -16.88093  6.732  0.74  0.59
 599 20140911 230831.848 64.79144 -16.91707 11.486  1.13  1.38
 600 20140911 231047.448 64.66371 -17.37996  4.403  1.30  1.13
 601 20140911 231127.223 64.78391 -16.93348  8.050  0.89  0.64
 602 20140911 231150.762 64.80920 -16.90760  9.617  0.77  0.66
 603 20140911 231250.205 64.80466 -16.91437  6.593  0.99  0.69
 604 20140911 231855.557 64.79679 -16.89206  7.719  0.64  0.36
 605 20140911 232906.568 64.65781 -17.58443  7.949  1.49  1.30
 606 20140911 233316.104 64.66867 -17.48443  2.480  3.09  1.54
 607 20140911 234810.029 64.81013 -16.90899  9.393  1.70  1.05
 608 20140911 235210.351 64.79560 -16.91763  9.700  1.35  1.18
 609 20140912 001330.984 65.18078 -16.27562  7.751  1.66  1.18
 610 20140912 002139.587 64.86562 -16.85719  7.107  1.56  1.41
 611 20140912 002624.548 63.83200 -22.68567  5.672  1.48  1.32
 612 20140912 004205.642 64.48801 -17.54520  8.698  1.45  1.21
 613 20140912 005134.583 64.67458 -17.63763  6.349  1.67  1.53
 614 20140912 005618.069 65.04265 -16.52738  5.591  1.61  1.63
 615 20140912 010606.644 64.66780 -17.55193  6.159  1.67  1.55
 616 20140912 010911.458 63.53945 -19.11821  0.135  0.62  0.45
 617 20140912 011608.358 64.84116 -16.88129  7.800  1.16  1.12
 618 20140912 012709.278 64.79282 -16.91267  8.874  1.17  1.07
 619 20140912 014739.489 64.67371 -17.46082  2.349  2.21  2.22
 620 20140912 014837.632 64.67442 -17.46262  6.206  2.38  2.09
 621 20140912 014855.643 64.79465 -16.88557 11.510  1.77  1.81
 622 20140912 022203.226 65.03538 -16.52512  5.821  0.86  0.81
 623 20140912 022631.318 64.64889 -17.75087  5.191  0.85  0.80
 624 20140912 025641.728 65.11815 -16.37924  5.668  0.88  0.91
 625 20140912 032348.154 64.84734 -16.85659 11.828  0.53  0.52
 626 20140912 032702.538 64.78928 -16.89307  8.693  1.13  0.50
 627 20140912 035746.462 64.68489 -17.38208  8.029  1.65  1.50
 628 20140912 040712.069 64.67409 -17.48389  6.983  2.12  2.46
 629 20140912 044929.478 64.78465 -16.91509  9.600  1.17  1.03
 630 20140912 045449.872 64.79420 -16.88935  8.549  0.63  0.55
 631 20140912 051747.482 64.78577 -16.90153  8.606  2.05  1.97
 632 20140912 052940.538 64.78729 -16.90087  7.566  1.06  0.87
 633 20140912 053031.280 64.68454 -17.02353 11.503  2.22  2.17
 634 20140912 055256.624 64.73025 -17.92884  2.687  1.65  1.57
 635 20140912 055346.338 64.78777 -16.89430  6.872  0.89  0.78
 636 20140912 060126.444 64.73389 -17.93723  2.678  1.20  1.19
 637 20140912 060220.390 64.83862 -16.87216  7.913  1.56  1.13
 638 20140912 062247.169 64.78876 -16.90492  8.163  0.85  0.60
 639 20140912 062401.815 64.78578 -16.90062  5.946  1.15  1.11
 640 20140912 064441.132 64.67683 -17.48923  7.353  1.61  1.55
 641 20140912 065418.464 64.73087 -17.94498  1.293  1.41  1.21
 642 20140912 070143.568 63.54275 -19.10580  0.135  0.92  0.54
 643 20140912 070310.722 64.73090 -17.92459  1.884  1.69  1.88
 644 20140912 071505.788 64.78784 -16.89944  6.474  0.89  0.82
 645 20140912 072037.389 64.79176 -16.88767  8.608  0.78  0.55
 646 20140912 073236.260 64.66058 -17.56602  1.820  1.29  1.18
 647 20140912 073610.585 64.78409 -16.90620  9.629  1.24  1.01
 648 20140912 091108.190 64.67539 -17.45535  3.415  1.88  1.66
 649 20140912 091832.123 64.79221 -16.90590  8.251  1.28  1.05
 650 20140912 092224.351 64.85338 -16.84955 10.169  1.70  1.77
 651 20140912 093256.436 64.67675 -17.47590  3.538  4.67  3.30
 652 20140912 100621.149 64.70612 -17.85124  3.395  1.80  1.46
 653 20140912 101650.167 64.86192 -16.85670  7.068  0.97  1.03
 654 20140912 103214.055 65.14429 -16.41967 14.422  1.29  1.22
 655 20140912 103636.880 64.79496 -16.90978  9.328  1.30  1.37
 656 20140912 104129.369 64.70271 -17.84655  3.872  1.74  1.56
 657 20140912 105815.257 64.81089 -16.90514  7.860  1.19  1.03
 658 20140912 110202.775 64.79770 -16.88752  7.938  0.98  0.93
 659 20140912 123926.560 64.79373 -16.89864  7.310  1.64  1.18
 660 20140912 124436.453 64.66214 -17.36686  0.135  1.74  1.74
 661 20140912 131712.565 64.31976 -17.52668  6.653  0.99  0.98
 662 20140912 144419.316 64.66210 -17.44603  3.923  2.91  1.95
 663 20140912 145333.661 64.68780 -17.46974  8.292  2.35  1.24
 664 20140912 151550.447 64.61660 -17.46416  4.622  1.89  2.12
 665 20140912 151704.660 64.62471 -17.47437  2.980  1.62  1.51
 666 20140912 153510.186 64.81122 -16.90884  8.156  1.39  1.15
 667 20140912 153705.515 64.80386 -16.92547 11.977  1.43  1.27
 668 20140912 155956.166 64.64625 -17.54756  0.921  1.62  1.31
 669 20140912 160045.241 64.79621 -16.93207 11.092  1.25  1.31
 670 20140912 160232.206 64.01489 -16.51514  4.973  1.60  1.68
 671 20140912 160907.433 64.83622 -16.89351  7.983  0.73  0.75
 672 20140912 162436.517 64.79884 -16.91530 15.480  1.15  1.05
 673 20140912 162526.621 64.79526 -16.90481 12.564  0.97  0.94
 674 20140912 162720.965 64.73302 -17.52710  7.464  1.56  1.27
 675 20140912 163434.251 64.67945 -17.49927  2.980  0.80  1.16
 676 20140912 163500.485 63.91417 -21.92733  6.292  0.87  0.77
 677 20140912 170032.273 63.81247 -22.79954  6.103  1.48  1.19
 678 20140912 171420.954 64.80238 -16.91901  7.515  0.66  0.40
 679 20140912 172238.386 65.12822 -16.33844  8.784  0.81  0.96
 680 20140912 172357.211 64.78718 -16.92831 12.331  0.86  0.79
 681 20140912 173953.138 64.79093 -16.91996 15.148  1.31  0.82
 682 20140912 174648.345 64.72822 -16.92078 12.064  0.77  0.50
 683 20140912 174941.145 64.79651 -16.91863  9.833  1.17  0.74
 684 20140912 180301.854 65.20701 -16.33410  5.099  1.13  0.86
 685 20140912 180339.493 64.82880 -16.88592 14.222  0.94  0.59
 686 20140912 180643.150 64.80045 -16.89939  9.348  0.93  0.70
 687 20140912 180759.512 65.21652 -16.34774 10.005  0.61  0.51
 688 20140912 181151.914 64.65577 -17.58476  2.864  1.21  1.17
 689 20140912 182132.432 64.79606 -16.83326 10.223  0.71  0.46
 690 20140912 184036.787 64.78537 -16.88427 12.667  0.89  0.51
 691 20140912 184636.308 65.12701 -16.33093 12.894  0.81  0.65
 692 20140912 185824.452 65.04644 -16.60354  5.729  0.99  0.24
 693 20140912 185841.840 64.79424 -16.86329 12.203  1.12  0.85
 694 20140912 190837.473 64.85645 -16.86041  9.687  0.76  0.66
 695 20140912 191225.305 65.04469 -16.57332  3.722  0.65  0.69
 696 20140912 191851.240 64.79727 -16.94641 11.430  1.12  0.95
 697 20140912 193157.426 64.81850 -16.91060 11.105  0.94  0.80
 698 20140912 195005.969 64.68760 -17.46671  8.254  3.23  1.92
 699 20140912 195241.843 64.61442 -17.44315  3.965  3.68  2.44
 700 20140912 200336.566 64.62495 -17.52056  4.430  2.38  1.51
 701 20140912 201841.030 63.91936 -22.08129  4.907  0.36  0.14
 702 20140912 202100.876 64.80021 -16.89864  6.956  0.63  0.55
 703 20140912 202421.454 64.80529 -16.90472  8.462  1.07  1.03
 704 20140912 202542.723 64.80044 -16.89254 12.605  0.79  0.53
 705 20140912 203738.545 64.80462 -16.88998  4.240  0.89  0.85
 706 20140912 203803.847 64.79610 -16.92067 11.755  1.67  1.64
 707 20140912 205115.938 63.65689 -19.06660  1.215  0.63  0.46
 708 20140912 205120.917 64.65769 -17.56958  6.726  2.19  1.34
 709 20140912 211825.662 64.66132 -17.55896  7.705  1.98  1.54
 710 20140912 211953.745 64.79720 -16.92190  7.773  0.98  0.96
 711 20140912 212652.357 65.14562 -16.08591  1.302  0.73  0.70
 712 20140912 213833.638 64.79102 -16.92402 10.442  1.45  0.94
 713 20140912 214151.756 63.54873 -19.11329  0.135  0.54 -0.07
 714 20140912 214915.464 63.54439 -19.09945  0.135  0.28  0.39
 715 20140912 215444.390 65.14066 -16.31821  7.662  0.52  0.72
 716 20140912 215949.718 65.14280 -16.31976  6.080  0.86  1.12
 717 20140912 220914.471 64.79395 -16.90479  9.640  1.09  1.00
 718 20140912 221212.509 65.14440 -16.31983  5.692  0.51  0.97
 719 20140912 221424.229 64.78461 -16.92643 11.042  1.10  0.82
 720 20140912 222845.824 64.78671 -16.91438 10.291  2.35  2.27
 721 20140912 225420.676 65.13957 -16.31026  8.187  1.03  1.28
 722 20140912 225833.193 64.66447 -17.53733 10.358  3.33  1.22
 723 20140912 230019.714 64.68230 -17.45446  7.894  3.28  1.92
 724 20140912 230049.572 64.68617 -17.43763  4.734  3.30  1.84
 725 20140912 230112.391 64.67626 -17.41036  4.734  3.25  2.01
 726 20140912 230225.754 65.04900 -16.57961  4.318  0.68  0.41
 727 20140912 230559.667 64.67596 -17.41551  9.464  3.36  2.22
 728 20140912 231345.063 65.15876 -16.09768  1.729  1.44  0.89
 729 20140912 231404.318 65.04373 -16.55634  7.030  1.24  0.91
 730 20140912 232856.401 64.81850 -16.90897  8.181  2.17  1.95
 731 20140912 232935.021 64.65546 -17.53332  8.577  3.42  2.17
 732 20140912 233815.678 64.68230 -17.48167  5.096  1.97  1.08
 733 20140912 235213.577 64.67147 -17.46091  7.642  3.13  2.26
 734 20140912 235855.553 64.67226 -17.47742  8.433  3.88  3.26
 735 20140913 001120.243 64.66226 -17.60390  8.065  1.59  1.45
 736 20140913 005028.315 64.80949 -16.89960  9.167  1.44  1.09
 737 20140913 023937.387 64.79549 -16.91291  9.390  1.30  1.08
 738 20140913 031110.490 64.80904 -16.90223  7.288  1.34  1.16
 739 20140913 032228.912 65.14912 -16.34385  5.946  1.41  1.36
 740 20140913 032258.489 64.80627 -16.90969  8.499  1.12  0.89
 741 20140913 034515.127 64.78699 -16.91150 11.844  2.07  2.07
 742 20140913 040911.202 65.12899 -16.34952  6.078  0.80  0.74
 743 20140913 041257.281 64.68157 -17.41638  7.333  2.55  1.49
 744 20140913 054515.497 64.67078 -17.41567  8.670  2.24  2.38
 745 20140913 061011.592 64.71382 -16.95665 10.577  0.94  1.05
 746 20140913 061355.373 64.65718 -17.55926  6.341  0.98  0.96
 747 20140913 061514.417 64.70586 -17.65187  2.975  1.47  1.42
 748 20140913 061620.974 64.79728 -16.88934  8.218  1.11  1.04
 749 20140913 062055.704 64.67071 -17.38437  7.376  1.87  1.76
 750 20140913 062928.263 64.62277 -17.57114  6.106  1.95  2.03
 751 20140913 063724.955 64.74825 -16.93979  8.790  1.08  1.11
 752 20140913 064652.819 64.73061 -16.95394  7.609  0.80  0.78
 753 20140913 072147.675 64.66325 -17.50959  7.260  1.19  1.02
 754 20140913 075815.628 64.66566 -17.44730  3.029  4.89  3.79
 755 20140913 080051.602 64.66467 -17.52620  5.881  1.91  1.63
 756 20140913 080443.704 65.15922 -16.08967  1.787  1.09  0.90
 757 20140913 082615.373 63.89341 -22.10040  4.335  2.38  1.74
 758 20140913 084328.120 64.79601 -16.88897 11.015  0.87  0.80
 759 20140913 084351.069 64.75701 -16.93678 11.359  0.82  0.79
 760 20140913 085707.389 64.76981 -16.96756 10.940  1.06  0.82
 761 20140913 090512.672 64.82303 -16.88214 11.313  1.12  0.79
 762 20140913 091855.268 64.78687 -16.90434 11.817  0.77  0.90
 763 20140913 094727.935 65.11696 -16.37766  5.120  0.64  0.66
 764 20140913 095650.356 64.67026 -17.54800  6.809  1.23  1.01
 765 20140913 105541.240 64.83331 -16.87103  9.147  1.20  1.14
 766 20140913 110352.484 64.79346 -16.88947  8.062  0.98  0.79
 767 20140913 111004.906 64.74017 -17.90449  2.061  1.46  1.38
 768 20140913 123045.154 64.78099 -16.90935  8.492  0.81  0.88
 769 20140913 124227.389 64.78692 -16.92117  8.672  0.79  0.66
 770 20140913 125226.581 64.78735 -16.90770 12.751  2.30  2.43
 771 20140913 125502.072 65.21043 -16.35918  3.604  1.48  1.51
 772 20140913 130311.487 64.78838 -16.90972 14.308  1.05  0.95
 773 20140913 130504.615 64.79255 -16.89806  6.066  0.65  0.65
 774 20140913 130537.479 65.14951 -16.33500  3.458  0.64  0.81
 775 20140913 130625.650 64.80547 -16.90473 11.370  0.77  0.66
 776 20140913 130857.678 65.15641 -16.44650  5.677  1.00  1.25
 777 20140913 132109.080 66.28140 -18.56512  9.986  2.40  2.45
 778 20140913 132204.595 64.65306 -17.53352 10.234  1.66  1.13
 779 20140913 132457.046 64.83620 -16.87202 10.920  1.01  1.08
 780 20140913 133340.296 64.78659 -16.89709 11.569  0.65  0.65
 781 20140913 133548.226 66.27937 -18.55991  8.710  1.37  1.41
 782 20140913 133642.219 64.83640 -16.84705 12.227  0.47  0.44
 783 20140913 134247.510 65.19490 -16.25444  3.431  1.16  1.27
 784 20140913 134614.781 64.81119 -16.91872 15.544  1.18  0.82
 785 20140913 135022.641 64.78786 -16.89945  6.652  0.62  0.62
 786 20140913 135844.818 64.05539 -21.26027  4.488  0.88  0.56
 787 20140913 140209.033 64.87669 -16.83291 12.871  0.76  0.80
 788 20140913 140516.881 64.64983 -17.55083  2.948  0.91  0.55
 789 20140913 141351.830 64.84521 -16.85945 10.238  1.60  1.03
 790 20140913 141628.735 65.04641 -16.36856  7.057  0.85  0.61
 791 20140913 141739.326 64.85394 -16.84832 12.612  1.31  0.94
 792 20140913 143856.446 63.60197 -19.16313  0.135  0.20  0.14
 793 20140913 145533.362 64.67678 -17.54560  6.615  1.45  1.06
 794 20140913 150023.428 64.83051 -16.81836 12.265  0.77  0.57
 795 20140913 151656.519 64.81640 -16.91395 14.190  0.99  0.65
