  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
 399 20140826 231418.246 64.67932 -17.52266  0.059  0.74  0.51
 400 20140826 231635.477 64.77359 -16.88713 13.305  1.16  0.99
 401 20140826 231741.120 64.79298 -16.89956  9.785  1.57  1.32
 402 20140826 231848.134 64.80818 -16.91263 14.085  1.67  1.35
 403 20140826 232000.515 64.80174 -16.92074 11.523  1.31  1.11
 404 20140826 232124.542 64.86361 -16.85394 12.596  1.61  1.45
 405 20140826 232349.817 64.40954 -17.41011  0.135  2.02  1.61
 406 20140826 233119.037 64.87098 -16.85000 10.273  1.60  1.39
 407 20140826 233139.848 64.78966 -16.89928 12.081  1.41  1.15
 408 20140826 233912.344 64.78714 -16.89552 13.541  2.04  1.84
 409 20140826 234016.887 64.87419 -16.84327  9.222  1.37  1.25
 410 20140826 234036.104 66.21918 -18.25472 11.551  0.92  1.43
 411 20140826 234041.379 64.81418 -16.91587 13.715  1.81  1.50
 412 20140826 234137.477 65.02087 -16.69120  5.255  1.41  0.97
 413 20140827 000228.882 64.75974 -16.94729 12.872  1.62  1.26
 414 20140827 000503.967 64.87162 -16.83646 10.932  1.42  1.31
 415 20140827 000545.832 64.66135 -17.54068  5.304  2.02  1.98
 416 20140827 000623.955 64.77880 -16.93212 14.581  1.41  1.22
 417 20140827 001029.560 64.64573 -17.33919  4.644  1.48  1.53
 418 20140827 001337.951 64.87142 -16.83911  9.132  2.18  1.76
 419 20140827 001628.104 64.62304 -17.47468  6.382  5.43  4.13
 420 20140827 002817.841 65.04132 -16.51569  3.947  1.89  1.67
 421 20140827 005651.579 66.22418 -18.24930 10.844  0.73  1.13
 422 20140827 011913.855 66.25636 -16.64499  6.849  0.81  0.61
 423 20140827 012828.950 64.65690 -17.53795  6.749  2.62  2.22
 424 20140827 014042.378 64.87807 -16.83431  9.449  1.98  1.62
 425 20140827 014832.685 64.87835 -16.84225 10.914  2.19  2.03
 426 20140827 015202.032 65.02230 -16.65262  4.028  4.52  4.07
 427 20140827 015340.430 64.86091 -16.84701 12.827  3.33  3.28
 428 20140827 015551.844 64.86415 -16.85001 12.039  2.72  2.66
 429 20140827 015911.957 65.02583 -16.64587  3.809  2.24  2.08
 430 20140827 020058.989 65.02288 -16.65760  3.699  2.25  2.07
 431 20140827 022047.625 64.87383 -16.83181 13.129  2.64  2.15
 432 20140827 023517.123 64.86094 -16.84753 13.197  3.09  2.97
 433 20140827 024229.198 65.02866 -16.65443  4.284  2.17  1.67
 434 20140827 025036.573 64.65322 -17.37260  6.220  5.25  3.89
 435 20140827 030545.320 64.87941 -16.83661  9.283  2.24  1.96
 436 20140827 031338.563 64.88132 -16.84258 11.792  2.66  2.40
 437 20140827 033854.822 64.89139 -16.84135 13.966  2.36  2.19
 438 20140827 033950.432 64.88467 -16.82821  9.219  2.21  2.04
 439 20140827 034013.448 64.88779 -16.84282 10.063  1.94  1.57
 440 20140827 034121.365 64.87957 -16.84055 12.206  2.50  2.22
 441 20140827 034211.226 64.88937 -16.83518  7.130  2.97  2.82
 442 20140827 034317.289 64.88453 -16.83414 13.236  2.37  1.98
 443 20140827 034349.017 64.88691 -16.82558 14.005  1.88  1.59
 444 20140827 034412.832 64.88017 -16.83126 10.339  1.84  1.64
 445 20140827 034602.000 64.88078 -16.83600 11.921  2.43  2.08
 446 20140827 034921.177 64.88419 -16.83219 11.144  2.12  1.72
 447 20140827 035037.308 64.89342 -16.83671 13.943  1.82  1.59
 448 20140827 035106.483 64.88673 -16.83262 10.915  2.74  2.45
 449 20140827 035129.628 64.87875 -16.83396 12.530  2.09  1.97
 450 20140827 044354.736 64.88779 -16.83458  9.105  2.66  2.61
 451 20140827 044503.576 64.88528 -16.83586 11.702  2.47  2.37
 452 20140827 045336.154 64.88612 -16.83722 12.678  2.16  2.17
 453 20140827 045459.922 64.89030 -16.83255 10.646  2.72  2.51
 454 20140827 054320.164 63.66293 -19.32656  0.135  1.02  0.99
 455 20140827 054421.552 64.88272 -16.83445  9.278  2.26  2.18
 456 20140827 054436.905 64.86334 -16.84889 12.332  2.10  2.11
 457 20140827 062107.867 64.86456 -16.84860 12.840  2.41  2.30
 458 20140827 062334.927 64.86609 -16.84980 12.112  2.23  2.09
 459 20140827 062418.553 64.86375 -16.84913 12.811  2.38  2.41
 460 20140827 062642.407 64.87199 -16.82448 11.789  1.68  1.82
 461 20140827 062818.407 64.86301 -16.85203 12.066  2.70  2.55
 462 20140827 064635.091 64.88453 -16.83395 10.130  1.83  1.60
 463 20140827 065342.490 64.87065 -16.84108 13.077  2.02  1.68
 464 20140827 065523.943 64.86616 -16.84369 11.557  1.40  1.44
 465 20140827 065634.135 64.88347 -16.83427 12.369  1.99  1.90
 466 20140827 065823.344 64.89000 -16.82796 13.640  2.39  2.04
 467 20140827 065905.757 64.88312 -16.83467 10.312  1.91  1.66
 468 20140827 073135.814 64.85551 -16.86559 13.469  1.76  1.51
 469 20140827 073308.059 64.86367 -16.85153  6.725  1.54  1.36
 470 20140827 073402.857 64.86910 -16.83150 13.485  1.75  1.76
 471 20140827 073537.655 64.86573 -16.84761 14.052  2.21  1.69
 472 20140827 083903.597 64.85497 -16.85833  9.152  2.00  1.59
 473 20140827 095300.978 64.86014 -16.84620  9.566  2.55  2.39
 474 20140827 100827.488 64.88066 -16.84248  9.995  1.97  1.76
 475 20140827 101106.339 64.88181 -16.84417  8.035  1.76  1.41
 476 20140827 101423.922 64.63550 -17.36728  8.669  2.02  1.60
 477 20140827 101642.671 64.86710 -16.85222 10.898  1.28  0.82
 478 20140827 102945.653 66.21777 -18.26616  9.011  0.92  1.25
 479 20140827 103942.288 64.85703 -16.85268  7.113  2.09  1.92
 480 20140827 105057.898 64.66992 -17.45635  4.983  2.40  2.33
 481 20140827 105417.129 64.86393 -16.85034  8.884  1.78  1.31
 482 20140827 112640.600 64.86300 -16.84686  8.822  2.09  1.79
 483 20140827 115936.529 64.86321 -16.84633  9.755  2.06  1.70
 484 20140827 122005.541 64.86999 -16.84940  8.852  1.21  1.14
 485 20140827 123628.344 64.83108 -16.87407  7.315  2.06  1.72
 486 20140827 131335.045 64.80540 -16.90791 13.296  2.35  1.88
 487 20140827 134249.231 64.88430 -16.82862  6.824  2.29  1.99
 488 20140827 141240.611 64.85209 -16.85286 10.959  2.38  2.12
 489 20140827 142111.735 64.88862 -16.82453 12.070  2.37  2.21
 490 20140827 143035.324 64.89592 -16.82427 14.106  1.24  1.15
 491 20140827 144520.400 64.89049 -16.82219  8.797  2.45  2.14
 492 20140827 150930.214 64.88934 -16.82226 12.743  1.58  1.36
 493 20140827 151200.265 64.86205 -16.85167 12.280  1.99  1.80
 494 20140827 152533.062 66.21751 -18.27176  8.633  1.00  1.23
 495 20140827 154227.343 64.86433 -16.84347  9.390  2.38  2.16
 496 20140827 155855.845 64.87466 -16.84375 10.959  2.02  1.75
 497 20140827 161137.185 64.86674 -16.84551 10.998  1.07  0.90
 498 20140827 163319.347 64.90524 -16.83633  7.776  2.57  1.88
 499 20140827 163552.212 64.87176 -16.84150 12.971  1.66  1.46
 500 20140827 164046.568 64.80563 -16.91440 13.712  2.46  1.98
 501 20140827 164428.681 64.89063 -16.82190 11.641  1.64  1.62
 502 20140827 164853.965 64.88878 -16.82329 11.169  1.93  1.81
 503 20140827 164930.442 64.85242 -16.85652 12.161  1.66  1.49
 504 20140827 173156.074 64.66732 -17.46323  3.215  2.72  1.73
 505 20140827 173607.724 64.80314 -16.89496  7.235  2.50  2.10
 506 20140827 174818.314 64.67016 -17.46545  4.211  2.48  2.32
 507 20140827 191000.835 64.87233 -16.85236  9.400  1.29  1.22
 508 20140827 192411.149 64.05320 -21.27916  6.413  1.62  1.28
 509 20140827 193156.900 64.81929 -16.90883 14.771  1.65  1.27
 510 20140827 193401.431 64.87065 -16.84766 12.131  1.01  1.06
 511 20140827 194511.052 64.86274 -16.85139  7.669  1.71  1.46
 512 20140827 201709.801 64.86633 -16.83400 10.422  1.55  1.24
 513 20140827 203259.260 64.87823 -16.83646  7.650  2.16  1.81
 514 20140827 203615.537 64.84939 -16.85844  6.197  1.70  1.20
 515 20140827 203821.872 64.83069 -16.86882 11.379  2.17  1.72
 516 20140827 204208.331 64.85870 -16.84507 10.746  1.37  1.36
 517 20140827 204953.425 64.82743 -16.87184  9.421  1.96  1.94
 518 20140827 205215.216 64.84746 -16.85242 11.322  1.21  1.47
 519 20140827 210758.240 65.86269 -16.98447  4.210  1.09  0.85
 520 20140827 230115.259 64.85930 -16.85372 11.458  1.87  1.62
 521 20140827 230222.512 64.85638 -16.85487 13.038  1.55  1.30
 522 20140827 230456.740 65.03293 -16.58960  2.102  1.59  1.56
 523 20140827 231311.509 64.86894 -16.81940 15.561  1.27  1.23
 524 20140827 231506.264 64.86682 -16.84518 11.174  2.19  1.69
 525 20140827 231803.745 64.88875 -16.82862  9.787  1.90  1.78
 526 20140827 235344.709 64.66802 -17.44209  2.918  3.91  3.40
 527 20140828 000401.387 64.60914 -17.56249  0.840  1.85  1.22
 528 20140828 000517.234 64.87878 -16.81176 12.201  1.42  1.40
 529 20140828 012601.761 64.80630 -16.90793 13.795  2.56  2.19
 530 20140828 013052.889 64.63194 -17.38680  2.971  4.08  2.88
 531 20140828 021033.251 64.79925 -16.92011 16.787  1.47  1.11
 532 20140828 021056.782 64.80359 -16.90495 12.495  1.18  1.11
 533 20140828 021134.954 64.87075 -16.84324 13.697  1.60  1.07
 534 20140828 021326.487 64.86925 -16.83739 11.026  1.22  1.12
 535 20140828 021626.473 64.79443 -16.87697 14.751  1.37  1.12
 536 20140828 021730.031 64.86418 -16.85010 12.283  1.20  1.19
 537 20140828 022650.265 64.82897 -16.89086 13.793  1.72  1.50
 538 20140828 022740.627 64.88118 -16.83524 11.824  1.14  1.05
 539 20140828 022915.600 64.87214 -16.84061  8.872  1.13  0.98
 540 20140828 025158.229 64.79214 -16.93079 15.134  1.16  1.02
 541 20140828 025814.347 64.85558 -16.85885 13.503  1.93  1.72
 542 20140828 025938.109 64.85931 -16.84731 10.395  0.86  0.68
 543 20140828 033051.828 64.87747 -16.83764 12.896  1.73  1.67
 544 20140828 033130.669 64.66705 -17.45980  6.750  4.02  2.98
 545 20140828 035224.059 64.86462 -16.84651 12.545  2.10  1.97
 546 20140828 035312.149 64.80756 -16.89918 12.441  1.22  1.23
 547 20140828 035353.876 64.87163 -16.84817 11.615  1.62  1.48
 548 20140828 035504.191 64.84235 -16.87213 14.522  1.16  1.04
 549 20140828 035603.743 64.64236 -17.51176  0.423  1.55  1.24
 550 20140828 042354.801 64.61415 -17.45850  5.267  2.46  2.41
 551 20140828 042444.115 64.83851 -16.87673 10.230  2.92  2.45
 552 20140828 042552.840 64.80750 -16.91165 11.236  2.28  1.84
 553 20140828 042816.839 64.83166 -16.87022 11.217  1.61  1.45
 554 20140828 042955.516 64.81770 -16.90661  6.636  1.06  1.22
 555 20140828 043014.110 64.83592 -16.87207 14.066  2.01  1.52
 556 20140828 043114.352 64.83375 -16.86986 11.527  1.93  1.81
 557 20140828 043201.050 64.80896 -16.91946 14.561  1.88  1.33
 558 20140828 043313.269 65.00309 -16.53592  6.399  1.59  1.53
 559 20140828 043803.783 64.86226 -16.84704 13.884  2.37  2.15
 560 20140828 043911.515 64.82672 -16.89002 13.092  1.71  1.39
 561 20140828 044114.144 65.00545 -16.67030  1.957  1.55  1.27
 562 20140828 044232.073 64.85518 -16.85386 12.032  1.59  1.19
 563 20140828 044926.493 64.83850 -16.87001 11.127  1.36  1.29
 564 20140828 044954.268 64.83736 -16.87357  9.498  1.48  1.36
 565 20140828 045103.367 64.81089 -16.95217 13.933  1.52  1.34
 566 20140828 051600.703 64.05143 -21.26994  5.910  0.34  0.44
 567 20140828 052804.664 65.06023 -16.48468  2.013  1.59  1.54
 568 20140828 055043.620 66.21667 -18.26900  9.893  1.18  1.49
 569 20140828 061844.574 64.79787 -16.91706 11.812  1.61  1.50
 570 20140828 061915.224 64.87499 -16.84061 11.460  1.63  1.39
 571 20140828 062041.630 64.78799 -16.92914  0.010  1.63  1.48
 572 20140828 062151.579 64.82435 -16.88100 10.598  1.51  1.20
 573 20140828 062259.072 64.86407 -16.84693 11.551  2.02  1.68
 574 20140828 064139.841 64.85974 -16.85389  8.123  2.55  2.22
 575 20140828 071724.857 65.02481 -16.66224  3.389  1.82  1.38
 576 20140828 071750.657 65.02267 -16.66236  2.900  1.87  1.63
 577 20140828 072039.050 65.01643 -16.66904  2.623  1.75  1.52
 578 20140828 072624.257 64.86909 -16.84071 10.496  2.30  2.22
 579 20140828 073548.494 64.88059 -16.83132 13.244  2.52  2.22
 580 20140828 073642.230 64.86465 -16.85058 10.094  1.36  1.26
 581 20140828 074537.886 65.02286 -16.49305  1.301  2.63  2.81
 582 20140828 074811.806 64.80572 -16.92042 12.382  3.15  2.75
 583 20140828 081151.079 64.66907 -17.41681  6.485  3.86  3.16
 584 20140828 081340.419 64.66608 -17.38694  3.044  5.02  3.98
 585 20140828 084350.080 64.86176 -16.84614 12.588  2.91  2.38
 586 20140828 085447.825 64.79242 -16.89368 11.486  1.78  1.64
 587 20140828 090248.757 64.86089 -16.84665 13.538  2.29  2.13
 588 20140828 101922.676 64.88377 -16.83777 10.245  1.47  1.37
 589 20140828 103105.525 64.87202 -16.83560 10.903  1.90  1.94
 590 20140828 104345.113 63.53755 -19.11672  0.135 -0.03 -0.09
 591 20140828 105415.645 64.83148 -16.87182  2.327  2.14  1.31
 592 20140828 110710.484 65.04108 -16.49025  3.533  1.85  1.68
 593 20140828 113345.322 64.87695 -16.83789 10.232  1.71  1.63
 594 20140828 115609.310 65.02013 -16.64698  6.582  2.71  2.12
 595 20140828 120022.943 64.85161 -16.85987  5.455  1.80  1.55
 596 20140828 120505.210 64.87843 -16.83771 11.770  1.30  1.23
 597 20140828 120529.882 64.79987 -16.95608 11.829  2.23  1.84
 598 20140828 120713.293 64.83537 -16.88665  0.135  1.58  1.32
 599 20140828 120720.997 65.02814 -16.64570  4.199  1.80  1.35
 600 20140828 120728.837 65.03498 -16.69029  5.182  1.64  1.19
 601 20140828 120939.633 64.78884 -16.92053 14.962  1.18  1.15
 602 20140828 120955.579 64.85403 -16.85961 12.620  1.99  1.46
 603 20140828 121021.719 64.87205 -16.83974 13.101  2.38  2.01
 604 20140828 121049.627 65.02394 -16.63866  3.520  2.15  1.44
 605 20140828 121127.055 64.88597 -16.84254 14.086  1.66  1.47
 606 20140828 121146.545 64.80621 -16.90658 13.167  1.47  1.26
 607 20140828 121401.690 65.05039 -16.48240  2.527  0.99  0.94
 608 20140828 121503.071 64.80621 -16.88674 12.574  1.88  1.88
 609 20140828 121728.259 64.81351 -16.94011 12.548  1.23  0.95
 610 20140828 122216.597 64.80517 -16.90177 13.737  1.61  1.03
 611 20140828 122358.676 64.80908 -16.91290 13.199  1.64  1.22
 612 20140828 123228.160 65.02393 -16.55938  5.098  1.24  0.92
 613 20140828 123913.651 64.79605 -16.89322 10.817  1.05  0.93
 614 20140828 124828.879 64.79640 -16.91526 11.462  1.33  1.29
 615 20140828 125357.940 64.83877 -16.87972  8.789  1.71  1.43
 616 20140828 125523.913 64.80653 -16.91008 12.191  1.88  1.54
 617 20140828 125646.626 64.83210 -16.88513 13.658  1.24  1.11
 618 20140828 125728.581 64.87135 -16.83603  3.781  1.64  1.20
 619 20140828 130930.796 64.88899 -16.82873  8.827  2.16  2.07
 620 20140828 131002.837 64.85648 -16.85859 11.905  2.16  1.86
 621 20140828 131036.595 64.80492 -16.91613 12.344  1.80  1.25
 622 20140828 131515.159 64.86105 -16.85270 12.358  1.66  1.59
 623 20140828 131903.845 64.79311 -16.92047 13.435  1.00  1.04
 624 20140828 132443.221 64.75668 -17.86139  0.924  2.44  2.43
 625 20140828 132658.520 64.78112 -16.93166 13.786  1.27  1.07
 626 20140828 132826.044 64.77625 -16.93935 12.937  1.22  1.22
 627 20140828 133821.448 64.79839 -16.89684 11.579  2.47  2.10
 628 20140828 134037.248 64.86861 -16.83867 11.379  2.28  1.92
 629 20140828 134427.219 64.85997 -16.86280 11.186  1.48  1.12
 630 20140828 134450.952 64.80744 -16.91207 12.439  1.04  0.88
 631 20140828 134521.311 64.78290 -16.92773 11.671  1.40  1.33
 632 20140828 134544.048 64.80370 -16.87659  9.757  1.39  1.20
 633 20140828 135041.268 64.85757 -16.85719 11.874  2.02  1.58
 634 20140828 135307.288 65.04120 -16.52392  5.637  1.37  1.25
 635 20140828 135340.143 64.80086 -16.88993 14.080  2.20  1.96
 636 20140828 135643.236 64.82635 -16.88245 12.001  1.50  1.49
 637 20140828 135849.351 64.81052 -16.90984 15.489  1.51  0.91
 638 20140828 140015.428 64.85929 -16.84653 12.560  0.77  0.70
 639 20140828 140117.248 64.77273 -16.92989 14.177  1.33  1.27
 640 20140828 140207.632 64.78349 -16.91833 12.494  1.29  0.64
 641 20140828 140254.836 64.82359 -16.89495 14.028  1.27  1.25
 642 20140828 140432.957 64.78690 -16.93045 14.848  1.33  0.87
 643 20140828 141221.750 64.80267 -16.89279 10.977  1.19  1.32
 644 20140828 141307.725 64.80036 -16.90893 11.635  1.01  0.58
 645 20140828 141401.231 64.83665 -16.86362 14.521  1.09  0.79
 646 20140828 141647.672 64.74049 -16.93860 11.991  1.77  1.66
 647 20140828 141824.317 64.78739 -16.91196 11.076  1.80  1.51
 648 20140828 142045.944 64.80328 -16.90536 13.745  2.10  2.25
 649 20140828 142132.904 65.01390 -16.66412  3.685  1.28  0.94
 650 20140828 142319.977 64.78735 -16.89062 10.252  0.93  0.64
 651 20140828 143014.229 64.80098 -16.90541 11.528  2.42  2.08
 652 20140828 143853.373 64.80669 -16.91972 14.142  1.49  1.06
 653 20140828 144058.566 64.85555 -16.85923 11.324  1.66  1.35
 654 20140828 144327.792 64.88055 -16.84049 12.166  1.71  1.29
 655 20140828 145838.695 64.79201 -16.94770  8.583  1.36  1.21
 656 20140828 150306.283 64.79393 -16.91912 10.911  1.01  0.91
 657 20140828 150629.006 64.78009 -16.94173 12.197  1.34  1.11
 658 20140828 150652.175 64.80006 -16.90081 11.838  2.07  1.76
 659 20140828 151039.058 64.85169 -16.85869 11.605  1.63  1.55
 660 20140828 152942.896 64.86006 -16.84764 11.166  1.17  1.08
 661 20140828 153018.997 64.76879 -16.93379 10.442  2.64  2.01
 662 20140828 153154.362 64.85825 -16.85387 11.223  1.55  1.46
 663 20140828 153451.024 64.80579 -16.90201 13.519  2.74  2.46
 664 20140828 154757.139 64.80491 -16.90826  6.343  2.08  1.65
 665 20140828 160458.107 64.83418 -16.87718  8.291  1.84  1.74
 666 20140828 162009.078 63.75701 -23.09068 11.498  1.65  1.25
 667 20140828 162602.724 64.85617 -16.85592 11.572  2.12  1.73
 668 20140828 163002.097 64.83234 -16.87909 13.644  2.21  1.80
 669 20140828 163525.962 64.86211 -16.85474 11.076  2.33  1.99
 670 20140828 170948.207 64.78991 -16.91549 13.608  1.47  0.81
 671 20140828 171137.003 64.79065 -16.91957 14.201  2.36  2.13
 672 20140828 172044.374 64.80497 -16.90447 10.187  2.60  2.50
 673 20140828 172726.514 63.79836 -22.76985  7.190  1.70  1.22
 674 20140828 174634.564 64.79525 -16.91802 13.270  1.42  0.96
 675 20140828 175320.214 65.18215 -17.05511  6.325  2.78  2.39
 676 20140828 175847.933 66.22134 -18.26170 10.456  1.01  1.43
 677 20140828 181555.715 64.85443 -16.85963 12.282  1.88  1.64
 678 20140828 183118.257 64.87488 -16.84289 11.508  2.07  1.70
 679 20140828 183203.484 64.80517 -16.90715 11.285  1.59  1.09
 680 20140828 183848.511 64.80858 -16.91364 12.531  2.07  1.72
 681 20140828 184314.048 64.80966 -16.91123 14.501  1.80  1.16
 682 20140828 185006.564 64.84026 -16.87585 12.277  1.80  1.41
 683 20140828 185205.754 64.85947 -16.84791 13.052  1.70  1.24
 684 20140828 185745.327 64.86729 -16.84655 11.740  1.33  1.19
 685 20140828 185822.279 64.84951 -16.85569  9.589  1.12  0.88
 686 20140828 185857.410 64.87283 -16.84166 12.580  1.81  1.65
 687 20140828 190226.729 64.76074 -16.94876 14.365  1.30  0.99
 688 20140828 190442.551 64.77895 -16.92786 13.510  1.64  1.45
 689 20140828 190525.408 64.79930 -16.91357 14.061  1.92  1.38
 690 20140828 190647.628 64.83874 -16.87626 13.146  1.27  1.01
 691 20140828 190713.802 64.80251 -16.90475  9.852  2.00  1.63
 692 20140828 190746.413 64.80708 -16.90360 12.045  1.88  1.45
 693 20140828 191037.742 64.85497 -16.86058 12.604  1.28  1.13
 694 20140828 191220.506 64.81009 -16.92008 13.584  1.86  1.42
 695 20140828 191617.725 64.80334 -16.90984 10.842  2.30  1.77
 696 20140828 192533.549 64.79235 -16.89594  8.241  1.35  1.27
 697 20140828 192717.399 64.87077 -16.83902 12.846  2.11  1.74
 698 20140828 193312.412 64.67549 -17.57429  6.697  1.44  1.15
 699 20140828 193428.181 64.79440 -16.89744  9.708  1.54  1.21
 700 20140828 194433.220 64.67108 -17.45544  3.291  2.29  2.05
 701 20140828 194820.078 64.83762 -16.86831 11.096  1.56  1.10
 702 20140828 195133.211 64.80057 -16.91102 12.038  1.37  1.26
 703 20140828 195254.338 64.80414 -16.89865 10.333  2.40  2.00
 704 20140828 195338.992 64.80357 -16.90311 10.798  2.24  1.83
 705 20140828 195743.049 64.80565 -16.90723 12.262  2.09  1.84
 706 20140828 195929.756 64.83615 -16.87378  9.729  1.83  1.24
 707 20140828 202130.286 64.80233 -16.89454  3.265  3.13  2.75
 708 20140828 202234.098 64.83348 -16.87345  8.365  1.90  1.45
 709 20140828 202518.098 64.80077 -16.89773 11.871  2.03  1.63
 710 20140828 202750.047 64.86254 -16.83665 11.182  1.17  1.07
 711 20140828 203857.829 64.82717 -16.87131 11.593  1.09  0.99
 712 20140828 204457.710 64.87747 -16.83759 10.528  1.78  1.38
 713 20140828 205300.564 64.79347 -16.90196 10.371  1.31  1.07
 714 20140828 205345.418 64.78870 -16.92185 11.605  1.42  1.36
 715 20140828 205554.176 64.84132 -16.87476  7.542  2.29  2.04
 716 20140828 205808.681 65.05143 -16.57402  4.396  2.33  2.27
 717 20140828 210009.371 66.22281 -18.25153 11.645  0.93  1.42
 718 20140828 210513.355 64.87132 -16.84159  7.829  1.83  1.35
 719 20140828 210924.464 64.86896 -16.83953  9.149  1.23  1.30
 720 20140828 211100.064 65.04876 -16.57621  4.480  1.68  1.38
 721 20140828 211234.364 64.85950 -16.84726 11.260  1.63  1.42
 722 20140828 211300.555 64.86110 -16.84746 11.371  2.74  2.31
 723 20140828 211738.148 65.05077 -16.57380  4.507  2.25  2.07
 724 20140828 211935.790 64.80293 -16.90070 10.293  2.99  2.43
 725 20140828 212034.221 64.80084 -16.89218 12.702  2.44  2.10
 726 20140828 215114.984 64.80617 -16.90711 11.422  2.26  1.85
 727 20140828 215830.366 65.03135 -16.48606  3.177  2.20  2.01
 728 20140828 220312.759 64.80476 -16.88710 13.162  2.32  1.94
 729 20140828 221035.773 64.80757 -16.90981 11.432  2.43  2.08
 730 20140828 221459.601 64.78242 -16.92286 11.418  1.99  1.86
 731 20140828 221615.420 65.02500 -16.49360  3.501  1.96  1.91
 732 20140828 221726.210 64.80227 -16.90271 11.360  1.57  1.30
 733 20140828 221839.507 64.80081 -16.89837 11.610  1.46  1.12
 734 20140828 222256.246 65.02615 -16.50025  2.763  2.62  2.65
 735 20140828 223548.253 64.65008 -17.60570  4.768  2.35  2.31
 736 20140828 230118.642 64.67133 -17.46048  5.420  3.29  2.36
 737 20140828 231023.379 64.85509 -16.84709  7.998  1.44  1.33
 738 20140828 233625.321 64.80420 -16.90654 11.361  2.43  2.39
 739 20140828 234353.181 64.78878 -16.93926 12.852  1.47  1.30
 740 20140828 234416.894 64.76208 -17.85351  3.005  2.05  1.87
 741 20140828 234525.518 64.86080 -16.86060 12.251  1.36  1.19
 742 20140828 234556.280 64.66263 -17.59266  5.560  1.51  1.11
 743 20140828 235603.356 64.86682 -16.83000  2.738  0.85  0.83
 744 20140828 235633.665 65.19162 -17.07826 12.622  2.30  2.11
 745 20140828 235635.339 64.80505 -16.91173  9.713  1.95  1.40
 746 20140828 235846.225 64.87196 -16.84529 13.539  1.93  1.97
 747 20140829 000242.877 64.84389 -16.86338 12.170  1.57  1.25
 748 20140829 000553.081 64.80947 -16.91320 13.481  1.48  1.14
 749 20140829 002635.895 64.80721 -16.90810  7.594  2.68  2.82
 750 20140829 003453.275 64.80463 -16.89811 14.156  3.26  2.89
 751 20140829 005333.876 64.79297 -16.89524  6.786  2.65  2.62
 752 20140829 012452.611 64.78950 -16.91518 11.925  2.26  2.11
 753 20140829 014131.705 64.78796 -16.92083 11.013  2.36  2.25
 754 20140829 014222.343 64.78465 -16.92624 11.305  2.35  2.35
 755 20140829 014529.603 64.80083 -16.90669 12.093  2.21  1.85
 756 20140829 020030.317 64.82723 -16.88091 12.094  1.55  1.40
 757 20140829 020512.395 64.80458 -16.91766 12.799  1.71  1.64
 758 20140829 022218.683 64.83044 -16.87582 12.578  1.72  1.52
 759 20140829 030243.668 64.77943 -16.89108 12.305  1.36  1.36
 760 20140829 030649.791 64.82050 -16.88413 12.795  1.20  0.97
 761 20140829 030826.952 64.81392 -16.89416 12.350  1.34  1.04
 762 20140829 031043.138 64.82838 -16.89044 13.945  1.42  1.06
 763 20140829 032600.003 64.83499 -16.87409 13.074  1.30  1.10
 764 20140829 033845.845 64.77815 -16.91698 13.036  1.55  1.45
 765 20140829 034253.715 64.83659 -16.86732 11.266  1.60  1.20
 766 20140829 034556.163 64.80836 -16.89552 12.837  1.05  1.06
 767 20140829 034629.259 64.84822 -16.86113 12.223  1.01  1.23
 768 20140829 034725.265 64.83598 -16.86836 11.591  1.33  1.22
 769 20140829 034818.418 64.84636 -16.85050  9.325  1.04  0.90
 770 20140829 035142.379 64.78902 -16.92014 11.330  2.22  1.78
 771 20140829 035259.091 64.83457 -16.87190 10.478  2.03  1.56
 772 20140829 040620.247 64.83243 -16.87310  9.995  2.80  2.44
 773 20140829 042045.635 64.67668 -17.50567  5.276  1.69  1.37
 774 20140829 042243.275 64.84743 -16.85863 13.072  1.03  1.30
 775 20140829 043754.204 64.66048 -17.38353  0.797  3.80  2.67
 776 20140829 050635.508 64.81853 -16.89279 12.472  1.01  1.02
 777 20140829 050931.207 64.79801 -16.91682 11.280  1.09  0.79
 778 20140829 051237.821 64.80462 -16.90114 11.936  2.03  1.64
 779 20140829 052100.816 64.80778 -16.90340 10.586  1.90  1.87
 780 20140829 052118.628 64.66745 -17.57079  6.855  2.05  1.40
 781 20140829 052313.542 64.82874 -16.87770 10.906  1.77  1.32
 782 20140829 052341.024 64.85336 -16.85553 11.021  0.74  0.91
 783 20140829 053959.451 64.84054 -16.86056 11.101  2.91  2.47
 784 20140829 054520.869 64.82368 -16.88913 11.732  1.45  1.33
 785 20140829 054552.358 64.82654 -16.88164 11.381  1.57  1.33
 786 20140829 054832.069 64.84253 -16.85338 15.199  1.62  1.44
 787 20140829 054853.826 64.83290 -16.87458  7.997  1.32  0.72
 788 20140829 055618.681 64.85480 -16.85028  9.135  0.76  0.78
 789 20140829 062248.051 64.76276 -17.85468  4.744  1.78  1.51
 790 20140829 062334.229 64.80891 -16.90257 11.090  2.22  1.75
 791 20140829 063811.361 64.84803 -16.84880  5.748  3.54  3.34
 792 20140829 065049.288 64.81015 -16.91150 12.459  1.19  0.98
 793 20140829 065133.072 64.67271 -17.45221  0.079  2.40  2.77
 794 20140829 065357.119 64.82408 -16.87786 12.686  1.35  1.08
 795 20140829 065430.014 64.83865 -16.86347 11.181  1.53  0.90
 796 20140829 070158.202 64.83317 -16.86815 12.033  2.09  2.18
