  Nr    Dags.    Timi      Breidd     Lengd   Dypi   M     ML
 398 20140819 082537.999 64.71510 -16.93906 11.311  1.59  1.57
 399 20140819 082937.008 64.71907 -16.93725 10.872  2.19  1.80
 400 20140819 083057.111 64.69402 -17.00211 12.361  1.51  1.36
 401 20140819 083229.895 64.71485 -16.96047 10.952  1.38  1.20
 402 20140819 083507.691 64.71803 -16.93431 10.872 -9.99  1.61
 403 20140819 083839.680 64.70650 -16.97445 10.750 -9.99  1.41
 404 20140819 084535.377 64.71530 -16.95686 10.230 -9.99  1.29
 405 20140819 084619.760 64.71152 -16.95059 10.222 -9.99  1.53
 406 20140819 085048.589 64.68214 -17.01355 11.687 -9.99  1.72
 407 20140819 085553.789 64.69979 -16.99450 11.552 -9.99  1.08
 408 20140819 090045.484 64.69585 -17.00887 12.355 -9.99  1.66
 409 20140819 090343.158 64.70007 -16.99429 10.791 -9.99  1.35
 410 20140819 090856.795 64.77140 -17.32831  7.345 -9.99  1.79
 411 20140819 091226.376 64.69573 -16.98700  7.186 -9.99  1.44
 412 20140819 092737.908 64.69025 -17.01558  6.738 -9.99  1.09
 413 20140819 093539.428 64.69652 -17.03341  5.919 -9.99  1.53
 414 20140819 094311.617 64.71475 -16.96880  5.890 -9.99  1.50
 415 20140819 094447.948 64.70927 -16.96038  6.361 -9.99  1.57
 416 20140819 094511.907 64.69230 -17.01117 12.243 -9.99  0.99
 417 20140819 095011.736 64.69654 -16.99244  9.910 -9.99  1.54
 418 20140819 095134.798 64.69588 -16.98640 12.003 -9.99  1.35
 419 20140819 095329.621 64.67796 -17.03070 10.454 -9.99  1.60
 420 20140819 095933.387 64.69003 -17.01834 10.348  1.46  1.19
 421 20140819 100019.226 64.71770 -16.96189 10.170  1.46  1.39
 422 20140819 100113.262 64.68878 -16.99984  8.967  2.12  1.49
 423 20140819 100220.429 64.69109 -17.04751 13.290 -9.99  1.56
 424 20140819 100356.426 64.68317 -17.02084 12.136  1.75  1.81
 425 20140819 100646.889 64.69312 -17.00229 12.870 -9.99  1.45
 426 20140819 101232.689 64.70937 -17.00187 11.295 -9.99  1.72
 427 20140819 102024.371 64.69756 -17.01639 11.160  1.09  1.04
 428 20140819 102247.792 64.70459 -16.98221 10.108  1.44  1.68
 429 20140819 102810.883 64.69588 -17.00731 12.498 -9.99  1.38
 430 20140819 103117.393 64.74168 -16.96728  0.479 -9.99  1.32
 431 20140819 103812.720 64.71297 -16.96091 12.158 -9.99  1.54
 432 20140819 105223.417 64.70686 -16.94213 13.126 -9.99  1.15
 433 20140819 105711.104 64.69340 -16.99551 10.023 -9.99  1.06
 434 20140819 110254.935 64.68198 -17.02131 10.544 -9.99  1.28
 435 20140819 111604.541 64.70363 -17.02044  9.925 -9.99  1.70
 436 20140819 111710.801 64.69737 -17.00597 10.651 -9.99  1.96
 437 20140819 111755.881 64.68764 -17.02882 13.021 -9.99  1.55
 438 20140819 112201.215 64.50561 -17.69327 10.679  2.13  2.29
 439 20140819 112542.246 64.70951 -16.99462  8.119 -9.99  1.07
 440 20140819 112841.902 64.71017 -16.95030 11.211 -9.99  1.28
 441 20140819 113035.854 64.69260 -17.00262  6.789 -9.99  1.04
 442 20140819 113117.880 64.70687 -16.99973 10.312  1.54  1.39
 443 20140819 113716.033 64.68386 -17.02241  9.545 -9.99  2.15
 444 20140819 114530.101 64.68046 -17.02803 12.671  1.62  1.70
 445 20140819 114725.949 64.69686 -17.01698 13.342  1.34  1.57
 446 20140819 115205.892 64.68518 -17.01714 12.271  2.10  1.99
 447 20140819 115332.477 64.69592 -17.00352  6.664  1.51  1.45
 448 20140819 120634.740 64.68362 -17.02967  8.543  1.24  1.05
 449 20140819 121414.605 64.67863 -16.98660  6.852  2.46  2.57
 450 20140819 121506.013 64.69060 -17.00335  9.850 -9.99  1.30
 451 20140819 122118.724 64.69384 -16.99477 10.578 -9.99  1.46
 452 20140819 122407.594 64.67896 -16.99161 11.273  1.92  1.80
 453 20140819 123038.572 64.50723 -17.68237 11.995  2.64  2.04
 454 20140819 123140.114 64.69934 -16.99279 10.896 -9.99  1.52
 455 20140819 123627.231 64.70123 -16.98918 11.890 -9.99  2.09
 456 20140819 124128.574 64.69315 -16.99910 13.511 -9.99  1.32
 457 20140819 124232.126 64.67488 -17.03289 12.078 -9.99  1.15
 458 20140819 125033.788 64.69536 -16.95924  6.057  1.50  1.70
 459 20140819 125118.635 64.67205 -17.04423 11.853  2.03  2.06
 460 20140819 125510.495 64.69361 -17.00282  8.395 -9.99  1.58
 461 20140819 125750.165 64.70053 -16.97801 11.877 -9.99  1.47
 462 20140819 125833.107 64.70541 -16.98206  9.588 -9.99  1.80
 463 20140819 130049.257 64.70165 -17.00416  7.913 -9.99  1.13
 464 20140819 130252.993 64.68822 -16.96776 12.856  2.80  2.57
 465 20140819 130352.525 64.69971 -17.07142 19.812  1.05  0.87
 466 20140819 130409.116 64.83961 -16.41733  1.352  0.66  0.75
 467 20140819 130454.411 64.67260 -17.03365  5.152  1.38  1.58
 468 20140819 131014.908 64.67211 -17.46145  5.715 -9.99  1.79
 469 20140819 131241.623 66.22279 -18.27954  9.657  1.41  1.79
 470 20140819 131753.218 64.70081 -16.98635 10.862 -9.99  1.60
 471 20140819 131942.810 64.67292 -17.04665 13.854 -9.99  1.41
 472 20140819 132240.843 64.68642 -17.01443 12.932 -9.99  1.26
 473 20140819 132357.629 64.70253 -16.98433 12.470 -9.99  1.59
 474 20140819 133120.667 64.68768 -16.99818  5.870 -9.99  1.51
 475 20140819 133711.133 64.69450 -17.00114  9.871 -9.99  1.65
 476 20140819 133947.225 64.69751 -17.00097  9.530 -9.99  2.17
 477 20140819 134215.694 64.70663 -17.00434 10.221 -9.99  1.35
 478 20140819 134336.167 64.69972 -16.99792 10.138 -9.99  2.02
 479 20140819 134543.722 64.70241 -16.99523  8.466 -9.99  1.33
 480 20140819 134806.479 64.67432 -17.02730  8.679 -9.99  1.42
 481 20140819 135145.745 64.67871 -17.03340 10.086 -9.99  2.09
 482 20140819 140521.643 63.59505 -19.51594  3.546  0.57  0.18
 483 20140819 141425.118 64.71066 -16.93585 10.812  1.88  1.83
 484 20140819 141556.599 64.70069 -17.00739 10.756  1.36  1.43
 485 20140819 142447.096 64.68744 -17.01416  8.361  1.32  1.12
 486 20140819 142515.606 64.67068 -17.05265 13.044  1.17  1.18
 487 20140819 142651.585 64.71100 -16.97703 12.613  1.20  1.06
 488 20140819 143014.863 64.68447 -17.03040 11.950  0.81  0.74
 489 20140819 143054.619 64.70746 -16.96932  9.473  1.48  1.21
 490 20140819 143323.261 64.67277 -17.04915 13.213  1.68  1.56
 491 20140819 143406.384 64.68379 -17.02564  8.732  1.43  1.21
 492 20140819 143448.387 64.67210 -17.04252 11.376  1.11  1.04
 493 20140819 143733.915 64.67561 -17.03671 12.355  1.92  1.95
 494 20140819 143758.098 64.69138 -17.00759 13.307  1.54  1.65
 495 20140819 143906.166 64.66943 -17.03018 10.546  1.64  1.62
 496 20140819 143950.615 64.70860 -16.96173  5.078  1.90  1.33
 497 20140819 144155.866 64.68971 -17.02142 12.728  1.11  1.05
 498 20140819 150108.685 64.69804 -16.97548  6.311  2.20  2.10
 499 20140819 150500.329 64.68844 -17.01761 12.469  2.35  2.09
 500 20140819 150702.696 64.67349 -17.04453 11.875  1.94  2.06
 501 20140819 150933.546 64.71484 -16.96078 11.230  1.08  0.96
 502 20140819 151002.662 64.67876 -17.04305 13.897  1.04  1.10
 503 20140819 151105.723 64.68625 -17.03011 12.111  1.15  0.93
 504 20140819 151128.416 64.61947 -17.67107  5.417  0.92  1.12
 505 20140819 151153.538 64.71327 -16.98845 10.419  1.12  1.19
 506 20140819 151241.749 64.73877 -16.94747  9.794  1.88  1.42
 507 20140819 151429.510 64.70499 -17.02445 12.244  1.37  1.02
 508 20140819 155015.154 63.67323 -19.32755  0.018  0.39  0.79
 509 20140819 155043.482 64.68970 -17.01101 10.205  1.51  1.20
 510 20140819 160103.828 64.69132 -17.54648  2.345  2.25  1.64
 511 20140819 160252.143 64.71548 -16.94629 14.879  1.61  1.53
 512 20140819 160505.267 64.72169 -16.95620 12.871  1.55  2.09
 513 20140819 160514.533 64.71712 -16.95622 11.161  2.37  2.43
 514 20140819 162152.916 64.71216 -16.99526 17.049  2.18  2.02
 515 20140819 163304.520 64.71983 -16.93366 10.599  2.67  2.69
 516 20140819 165042.886 64.71874 -16.93616 11.068  2.45  2.61
 517 20140819 171326.698 64.50184 -17.69748  1.625  2.43  2.36
 518 20140819 171717.991 64.67638 -17.03475 11.948  2.58  2.54
 519 20140819 173352.662 64.71364 -16.94267 12.191  1.49  1.25
 520 20140819 173420.340 64.67639 -17.47353  6.361  2.44  1.93
 521 20140819 173611.623 64.73008 -16.94739  9.207  1.47  1.32
 522 20140819 173706.417 64.71803 -16.92773 11.235  2.41  2.24
 523 20140819 173750.836 64.72652 -16.92466  7.153  1.23  1.02
 524 20140819 173905.974 64.72548 -16.94729 11.212  1.54  1.28
 525 20140819 173947.351 65.69852 -16.74753  0.803  0.31 -0.02
 526 20140819 174852.474 64.50650 -17.68438 12.879  1.60  1.23
 527 20140819 174939.320 64.71509 -16.93403  6.071  1.87  1.93
 528 20140819 175103.446 64.63362 -17.60087  6.143  2.17  1.85
 529 20140819 175243.903 64.72774 -16.94089 12.496  1.68  1.62
 530 20140819 175345.969 64.61343 -17.51107  6.416  1.53  1.22
 531 20140819 175613.716 64.51427 -17.63239 15.084  0.92  0.78
 532 20140819 175618.126 64.72623 -16.93078 10.261  0.97  1.22
 533 20140819 175639.132 64.67999 -17.42428  9.933  2.09  1.66
 534 20140819 180032.423 64.72225 -16.93088  9.398  1.59  1.58
 535 20140819 180059.411 64.71107 -16.94168 12.153  1.77  1.79
 536 20140819 182328.248 64.71449 -16.96177 10.979  1.17  1.10
 537 20140819 182622.312 64.67973 -17.48551  4.163  1.96  1.92
 538 20140819 183450.308 64.67800 -17.53674  6.518  1.43  0.96
 539 20140819 185138.775 64.72498 -16.93529 11.404  1.40  1.51
 540 20140819 185158.088 64.72957 -16.94305 11.438  1.29  1.42
 541 20140819 185224.390 64.71558 -16.96750 10.425  1.51  1.51
 542 20140819 185339.376 66.24302 -16.65434  8.418  0.98  0.94
 543 20140819 185406.150 64.71832 -16.93820  9.467  1.58  1.67
 544 20140819 185432.630 64.71730 -16.94196 11.565  1.28  1.35
 545 20140819 185704.459 64.69036 -17.52036 11.162  1.75  1.32
 546 20140819 191053.885 65.17573 -17.05648  6.626  2.36  1.92
 547 20140819 200347.656 64.77943 -16.80590  0.135  1.18  1.39
 548 20140819 200611.889 64.71579 -16.97393 10.727  1.59  1.43
 549 20140819 201435.491 64.72939 -16.94356 10.908  1.22  1.21
 550 20140819 202129.144 64.71440 -16.96862 11.126  1.62  1.52
 551 20140819 202337.345 64.72604 -16.94139 12.047  1.42  1.43
 552 20140819 203355.634 64.73004 -16.94058  9.987  1.47  1.47
 553 20140819 203634.340 64.71805 -16.93460 10.259  1.62  2.01
 554 20140819 204743.238 64.72041 -16.93597  8.229  1.70  1.50
 555 20140819 204958.667 64.69951 -16.95235 11.740  1.68  1.99
 556 20140819 213750.647 64.71262 -16.94695  6.995  2.29  2.00
 557 20140819 215448.421 64.72367 -16.93785 10.951  1.18  1.23
 558 20140819 222323.813 64.70522 -16.97084  8.534  1.84  1.85
 559 20140819 223055.264 64.66827 -17.45046  3.229  2.18  2.14
 560 20140820 001236.314 64.71454 -16.96589  9.144  1.22  1.26
 561 20140820 001525.136 64.72573 -16.93382 12.322  1.42  1.51
 562 20140820 004839.353 64.70494 -16.97991 10.892  1.45  1.58
 563 20140820 005520.649 64.69443 -17.00300  8.852  1.76  1.64
 564 20140820 005831.203 64.62533 -17.46605 10.924  2.67  2.58
 565 20140820 010315.554 64.70287 -16.97449 12.334  1.77  1.75
 566 20140820 011619.163 64.72086 -16.93598 11.637  2.09  2.03
 567 20140820 013224.885 64.70433 -16.96967 10.618  1.42  1.43
 568 20140820 013542.407 65.02222 -16.67288  3.867  2.13  1.46
 569 20140820 013834.572 64.70464 -16.96784  9.799  1.91  1.97
 570 20140820 014419.135 64.68735 -17.01178 12.845  1.46  1.53
 571 20140820 014951.474 64.71254 -16.95411  6.169  1.46  1.67
 572 20140820 015136.602 64.70058 -16.97494 13.543  1.84  1.53
 573 20140820 015248.588 64.69177 -17.00954 11.237  1.15  1.01
 574 20140820 015825.247 64.69305 -16.99524 11.800  1.28  1.36
 575 20140820 020826.870 64.70747 -16.96632 10.322  2.39  2.41
 576 20140820 021310.168 64.68095 -17.01733  7.530  1.37  1.20
 577 20140820 021558.854 64.72895 -16.93810 12.561  1.38  1.38
 578 20140820 021658.231 64.67769 -17.04096 12.251  2.11  2.28
 579 20140820 022537.646 64.71840 -16.96194  9.335  1.92  1.79
 580 20140820 022946.436 64.71052 -16.96535 11.441  1.79  1.61
 581 20140820 023419.486 64.71525 -16.94882 12.557  1.10  1.01
 582 20140820 025654.312 64.69566 -16.99566 12.742  1.59  1.58
 583 20140820 025734.331 64.68617 -17.02744 14.045  1.19  1.11
 584 20140820 030948.034 64.70928 -16.95366 11.038  1.22  1.31
 585 20140820 031802.007 64.68236 -16.96433 11.050  1.21  1.14
 586 20140820 031922.125 64.68701 -17.01697 10.311  2.13  1.94
 587 20140820 032238.654 64.70849 -16.97468 13.708  1.29  1.19
 588 20140820 032927.419 64.68462 -17.47888  6.978  1.72  1.58
 589 20140820 033051.595 64.70830 -16.96725 10.028  1.81  1.95
 590 20140820 033125.817 64.70579 -16.96587 12.737  2.07  2.14
 591 20140820 033725.898 64.71580 -16.97537 11.771  1.27  1.25
 592 20140820 034810.475 64.71478 -16.93350 10.490  1.64  1.46
 593 20140820 034910.276 64.70253 -16.98443 12.747  1.41  1.41
 594 20140820 035408.845 64.69908 -16.99849 11.865  1.51  1.48
 595 20140820 035951.389 64.69538 -17.00222 10.239  2.96  2.50
 596 20140820 040222.708 64.72386 -16.93697 11.721  1.04  1.16
 597 20140820 040711.796 64.71722 -16.93657 12.709  1.21  1.32
 598 20140820 040920.847 64.70390 -16.97632 10.503  1.30  1.59
 599 20140820 041012.065 64.70650 -16.96722 10.682  1.04  1.21
 600 20140820 041314.436 64.70072 -17.00038 12.483  1.76  1.71
 601 20140820 042411.992 64.70986 -16.96602 11.180  1.58  1.62
 602 20140820 043749.174 64.69292 -17.00232 11.271  1.58  1.79
 603 20140820 045017.014 64.68797 -17.01944  8.266  2.31  2.00
 604 20140820 045452.403 64.67130 -17.05071 11.678  1.47  1.37
 605 20140820 045541.681 64.70036 -16.99975 11.819  2.02  1.80
 606 20140820 045815.148 64.71570 -16.96243 10.340  1.89  1.55
 607 20140820 050354.818 64.69639 -16.98858  8.051  2.17  1.91
 608 20140820 050446.424 64.68259 -17.48659  7.540  1.88  1.71
 609 20140820 051037.629 64.71754 -16.94176 12.868  1.35  1.37
 610 20140820 051223.226 64.71135 -16.94066 11.460  1.64  1.70
 611 20140820 051532.271 64.67929 -17.05899 13.958  1.32  1.25
 612 20140820 052139.878 64.68359 -17.02189 10.051  2.04  1.83
 613 20140820 052843.575 64.71403 -16.92606 11.183  1.40  1.27
 614 20140820 053301.687 64.67798 -17.03249 11.078  1.36  1.18
 615 20140820 054845.068 64.68813 -17.01352 12.527  2.03  1.87
 616 20140820 054939.782 64.66602 -17.04421 11.061  1.09  1.05
 617 20140820 055025.124 64.71676 -16.93096 10.924  1.31  1.42
 618 20140820 055425.993 64.69695 -16.99657  9.055  2.00  1.92
 619 20140820 060319.942 64.68580 -17.01869 11.786  2.54  2.21
 620 20140820 060418.962 64.70162 -17.00721 11.930  1.42  1.63
 621 20140820 061911.719 64.67693 -17.03440 11.859  1.75  1.49
 622 20140820 063034.450 64.66309 -17.04978  5.776  1.50  1.40
 623 20140820 064935.453 64.70833 -16.96330 12.330  1.69  1.72
 624 20140820 065804.367 64.67893 -17.46474  6.726  2.15  2.17
 625 20140820 070209.251 64.69657 -16.99044  9.502  1.69  1.64
 626 20140820 070937.413 64.68130 -17.01465 11.960  1.15  1.13
 627 20140820 071758.458 64.69758 -17.00253 12.554  1.21  1.20
 628 20140820 072332.372 64.70724 -16.99627  9.813  2.50  1.74
 629 20140820 072617.076 64.68492 -17.02385 12.426  2.42  2.23
 630 20140820 073320.183 64.70753 -16.96319 10.085  2.23  2.42
 631 20140820 074231.330 64.68465 -17.01884 11.470  2.38  1.88
 632 20140820 074501.888 64.67626 -17.04212 12.802  1.40  1.26
 633 20140820 075008.969 64.68473 -16.96453 12.661  2.46  2.37
 634 20140820 082800.239 64.68295 -17.47476  3.097  2.42  1.68
 635 20140820 082851.954 64.62872 -17.52609  5.134  1.29  1.21
 636 20140820 083403.173 64.67897 -17.03564 11.189  1.34  1.00
 637 20140820 083437.909 65.04796 -16.56490  1.230  1.19  0.80
 638 20140820 092906.696 64.64982 -17.40299 10.320  2.23  1.09
 639 20140820 093338.500 64.71684 -16.97679 12.835  1.09  1.04
 640 20140820 093516.761 64.71426 -16.97293 11.406  1.53  1.60
 641 20140820 093712.306 64.70098 -16.98014 10.896  2.05  1.80
 642 20140820 101209.555 64.68967 -17.01334 11.821  2.74  2.77
 643 20140820 103232.195 64.71178 -16.95409 11.300  2.02  1.89
 644 20140820 103942.852 64.71883 -16.94014 12.516  2.22  2.01
 645 20140820 104829.913 64.70937 -16.97108 11.326  2.60  2.21
 646 20140820 104942.550 64.71072 -16.96836 10.344  2.32  2.21
 647 20140820 105345.897 64.70741 -16.97384 10.928  2.62  2.56
 648 20140820 105916.747 64.67083 -17.45509  4.702  2.33  2.24
 649 20140820 110536.077 64.71655 -16.92998 10.834  2.70  2.74
 650 20140820 111242.284 64.71632 -16.94812 11.975  2.49  2.29
 651 20140820 111546.473 64.70374 -16.97435  9.329  2.36  2.21
 652 20140820 111659.146 64.70965 -16.97123 10.484  2.41  2.22
 653 20140820 111746.308 64.70979 -16.97666 13.581  2.40  2.27
 654 20140820 112601.649 64.70881 -16.95923  8.677  2.83  2.55
 655 20140820 114820.630 64.70804 -16.96471 12.814  2.50  2.46
 656 20140820 115714.684 64.69511 -16.99793  7.309  3.03  2.99
 657 20140820 121915.727 64.71552 -16.96250 10.920  2.17  2.02
 658 20140820 122159.646 64.74348 -17.90507  1.762  1.97  1.47
 659 20140820 124343.251 64.69635 -17.02028 12.000  2.32  2.29
 660 20140820 124535.265 64.70054 -17.01196 11.164  2.39  2.05
 661 20140820 131759.233 64.69731 -17.00223 11.625  2.00  1.73
 662 20140820 131919.238 64.69292 -17.00313 10.987  2.29  2.22
 663 20140820 132137.389 64.69458 -17.00579 10.980  2.08  2.21
 664 20140820 133509.271 64.69360 -17.00102  7.409  2.73  2.67
 665 20140820 134057.659 64.69372 -17.00615 10.471  2.61  2.31
 666 20140820 134149.067 64.70025 -16.99136 12.951  1.84  1.71
 667 20140820 134938.072 64.67821 -17.47074  0.050  2.40  1.85
 668 20140820 143027.767 64.70575 -17.00525 13.622  1.27  1.21
 669 20140820 143133.179 64.71219 -16.96334 10.071  2.15  2.22
 670 20140820 143213.958 64.71523 -16.97443 10.748  1.75  1.75
 671 20140820 143626.760 64.71767 -16.93163 12.525  1.82  1.69
 672 20140820 144442.211 63.92601 -21.17015  7.671  0.49  0.43
 673 20140820 145215.807 64.70312 -16.98429 11.668  2.73  2.55
 674 20140820 150412.646 64.70661 -16.95342  8.445  2.21  2.09
 675 20140820 150442.898 64.72838 -16.92883  9.002  1.53  1.44
 676 20140820 150602.123 64.71329 -16.95787 11.594  2.79  2.49
 677 20140820 151000.892 64.70189 -16.99498 14.430  1.86  1.76
 678 20140820 152330.106 64.69996 -16.99424 12.529  2.40  2.37
 679 20140820 152507.781 64.71163 -16.93930 14.421  1.80  1.76
 680 20140820 152839.763 64.71481 -16.95442 11.439  2.23  2.08
 681 20140820 160736.707 64.72433 -16.93088 12.733  1.79  1.61
 682 20140820 160808.214 64.71114 -16.97585 11.184  1.38  1.31
 683 20140820 160834.470 64.71194 -16.96311 12.214  2.10  2.06
 684 20140820 161055.750 64.72126 -16.93634 12.038  1.83  1.63
 685 20140820 161404.806 64.66874 -17.46248  3.102  3.25  2.35
 686 20140820 161632.531 64.68884 -17.00154 11.901  1.59  1.51
 687 20140820 161654.919 64.67936 -17.03339 10.973  2.19  2.01
 688 20140820 162111.114 64.70413 -16.97917 10.633  2.27  2.19
 689 20140820 162159.924 64.70182 -16.96850 12.691  1.86  1.85
 690 20140820 162247.741 64.70644 -16.95481 10.534  1.82  1.97
 691 20140820 162442.497 64.71922 -16.96013 12.242  1.56  1.61
 692 20140820 162521.382 64.71137 -16.96882 11.061  1.23  1.08
 693 20140820 165407.131 64.68791 -17.01714  7.091  2.55  2.44
 694 20140820 170935.849 65.01990 -16.65676  3.763  2.13  1.84
 695 20140820 171254.738 65.01811 -16.67762  5.081  1.19  0.93
 696 20140820 171411.559 64.68607 -17.02520 11.481  2.04  2.08
 697 20140820 171450.571 64.71678 -16.94412 12.597  2.01  1.85
 698 20140820 172101.463 64.71508 -16.96844 10.033  1.59  1.65
 699 20140820 172402.256 64.72061 -16.94993  6.832  1.49  1.19
 700 20140820 172629.166 64.72619 -16.94208 12.860  1.17  1.29
 701 20140820 173230.277 64.66895 -17.03821  9.571  1.95  1.45
 702 20140820 173450.842 64.70177 -16.96565 11.515  2.16  2.38
 703 20140820 174745.622 64.67899 -17.45075  4.160  2.77  1.90
 704 20140820 174938.726 64.67478 -17.47349  1.863  2.31  2.28
 705 20140820 180051.916 64.64970 -17.53620  1.628  2.15  1.21
 706 20140820 181035.531 64.70324 -17.00141  9.204  1.79  1.47
 707 20140820 181954.304 64.68613 -17.01376  8.534  2.18  2.09
 708 20140820 182019.883 64.68931 -17.01295 12.306  2.03  1.78
 709 20140820 182131.572 66.22031 -18.26066 10.612  1.44  1.64
 710 20140820 182209.724 64.68237 -17.02750 13.494  2.34  1.92
 711 20140820 184103.075 64.66942 -17.51817  8.964  2.11  1.80
 712 20140820 184311.623 64.69238 -17.00364 10.048  2.52  2.42
 713 20140820 184417.766 64.69977 -16.99995  5.107  1.89  1.57
 714 20140820 184636.775 64.67918 -16.96693  6.113  2.06  1.61
 715 20140820 184806.507 64.71226 -16.97926 10.514  1.46  1.38
 716 20140820 185033.447 64.69320 -17.00390 10.359  1.71  1.58
 717 20140820 185506.268 64.70924 -16.98197  9.401  1.90  1.57
 718 20140820 190107.954 64.70198 -16.99727 12.317  1.39  1.37
 719 20140820 190504.855 64.70407 -17.00063 11.151  1.89  1.60
 720 20140820 190642.950 64.70126 -16.99993 10.445  2.27  2.07
 721 20140820 190755.552 64.70441 -16.99685 11.589  2.25  1.94
 722 20140820 191000.565 64.71778 -16.96099 11.048  2.48  2.36
 723 20140820 191202.861 64.70319 -16.99708  6.656  2.18  1.64
 724 20140820 191246.972 64.70975 -16.97135  9.046  1.37  1.37
 725 20140820 191323.152 64.70430 -16.99009 10.642  1.79  1.70
 726 20140820 191429.157 65.01839 -16.66607  3.637  2.34  2.33
 727 20140820 191955.295 64.71421 -16.96954 11.271  1.86  1.86
 728 20140820 192214.564 64.70034 -17.00779  9.787  2.08  1.77
 729 20140820 192457.780 64.71693 -16.95519 11.751  1.60  1.66
 730 20140820 193733.851 64.69579 -17.00926 11.618  1.51  1.40
 731 20140820 193904.978 66.21980 -18.24765 12.438  1.30  1.77
 732 20140820 194427.250 64.70897 -16.96625  8.571  2.13  1.88
 733 20140820 195217.667 64.71570 -16.95691 10.440  1.90  1.82
 734 20140820 195828.460 64.73108 -16.93214  8.771  1.28  1.42
 735 20140820 195924.455 64.67299 -17.45990  7.518  2.38  2.27
 736 20140820 200054.847 66.21948 -18.24648 12.178  2.49  2.49
 737 20140820 200114.945 64.71841 -16.93820 11.660  1.56  1.58
 738 20140820 201209.061 64.70905 -16.97939  9.121  2.02  1.65
 739 20140820 201244.102 64.71542 -16.96701 11.001  2.17  2.11
 740 20140820 201330.916 64.71904 -16.95479  9.573  1.99  1.88
 741 20140820 202348.764 64.70310 -16.99566  6.732  1.62  1.58
 742 20140820 202600.689 64.73153 -16.93909  7.608  1.68  1.75
 743 20140820 202910.714 64.68570 -17.02873  7.598  1.66  1.47
 744 20140820 203024.713 64.72186 -16.93708  8.403  1.91  1.58
 745 20140820 203648.296 64.71911 -16.95045 10.120  1.65  1.44
 746 20140820 204614.296 64.72086 -16.95216  9.858  1.55  1.69
 747 20140820 204835.096 64.70406 -16.99623 11.416  2.17  1.89
 748 20140820 205032.113 64.71732 -16.95457  9.253  1.78  1.95
 749 20140820 205211.369 64.71440 -16.96462  8.325  1.64  1.64
 750 20140820 210213.826 64.71669 -16.96133  7.098  2.03  1.90
 751 20140820 210459.902 64.70221 -16.99879 11.380  1.98  1.66
 752 20140820 210931.732 64.72668 -16.93864 10.123  1.84  1.81
 753 20140820 211112.167 64.69907 -17.00492 12.056  1.78  1.76
 754 20140820 211617.435 64.71664 -16.96971 10.359  2.12  2.04
 755 20140820 221137.167 64.72695 -16.93450  4.797  2.14  1.73
 756 20140820 221558.215 64.67104 -17.04188 12.196  1.60  1.44
 757 20140820 222243.449 64.70326 -16.99885  7.350  1.91  1.73
 758 20140820 222922.486 64.67874 -17.03776  5.208  2.84  2.77
 759 20140820 223136.794 64.67194 -17.45654  1.026  1.98  2.06
 760 20140820 223544.682 64.72552 -16.93695 10.010  1.69  1.64
 761 20140820 224501.456 64.69860 -17.00196 10.107  2.02  1.84
 762 20140820 225133.539 64.71413 -16.96652 10.340  2.41  2.46
 763 20140820 230142.670 66.21696 -18.26045 11.438  1.13  1.57
 764 20140820 231118.030 64.70898 -16.98275 10.927  2.14  1.71
 765 20140820 231353.215 64.70021 -17.00710  8.601  2.01  1.86
 766 20140820 231710.045 64.66318 -17.51589  8.722  2.46  1.59
 767 20140820 233804.195 64.61835 -17.46600  8.458  3.10  3.21
 768 20140821 000335.785 64.70706 -16.96215  5.373  1.72  1.53
 769 20140821 000846.032 64.70517 -16.97178  9.804  1.89  1.59
 770 20140821 000906.822 64.72179 -16.95168  8.816  2.09  2.00
 771 20140821 001144.990 64.70528 -16.98385 10.667  1.52  1.34
 772 20140821 001320.442 64.67662 -17.04033 11.440  1.60  1.67
 773 20140821 001632.458 64.70978 -16.94959 12.607  1.15  1.11
 774 20140821 001734.952 64.67975 -17.02361 10.958  1.64  1.47
 775 20140821 004438.492 64.71181 -16.95828 12.154  2.39  2.34
 776 20140821 004553.269 64.74656 -17.89665  4.096  2.62  2.34
 777 20140821 004942.682 64.71228 -16.94444  2.922  2.55  2.34
 778 20140821 005141.497 63.65265 -19.07397  0.038  1.30  0.60
 779 20140821 005228.306 64.71466 -16.94604 12.458  1.63  1.35
 780 20140821 005632.787 64.72690 -16.93263 11.720  1.19  1.42
 781 20140821 005741.954 64.71027 -16.96120  9.743  1.29  1.16
 782 20140821 011022.142 64.68975 -16.99694  9.551  1.64  1.48
 783 20140821 020202.063 64.69053 -16.99383 14.914  1.67  1.49
 784 20140821 020312.730 64.68027 -17.03214 10.610  1.39  1.55
 785 20140821 020333.021 64.70847 -16.96450  3.381  1.68  1.45
 786 20140821 020622.530 64.67860 -17.01579 12.842  2.00  2.07
 787 20140821 021307.518 64.67445 -17.03913 10.854  1.34  1.43
 788 20140821 021441.047 64.71187 -16.96027  9.501  2.96  2.52
 789 20140821 021614.923 64.68813 -17.02804 11.866  1.91  1.69
 790 20140821 021823.234 64.70107 -16.99526 11.339  2.44  2.23
 791 20140821 021844.800 64.68125 -17.02691 11.126  1.77  1.78
 792 20140821 021925.686 64.68060 -17.02756 10.014  1.86  1.70
 793 20140821 022023.139 64.68038 -17.05043 15.147  1.53  1.36
 794 20140821 022200.746 64.68402 -17.03607 11.129  1.26  1.32
